palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-CVD8YC0K,5/2 [2],Thon Emietté à l'Huile,3001,2026-01-23 18:35:26,production-day-2026-01-23.xlsx
PAL-6XD1WW0X,5/2 [2],Thon Emietté à l'Huile,3003,2026-01-23 15:50:28,production-day-2026-01-23.xlsx
PAL-9G6C1F2Y,5/2 [2],Thon Emietté à l'Huile,3003,2026-01-23 12:25:24,production-day-2026-01-23.xlsx
PAL-XA2L4JPG,5/2 [2],Thon Emietté à la Tomate,3002,2026-01-23 16:12:08,production-day-2026-01-23.xlsx
PAL-YNEO54JV,400,Thon Entier au Naturel,3001,2026-01-23 18:13:17,production-day-2026-01-23.xlsx
PAL-AG8FU9RX,5/2 [2],Thon en Morceaux à l'Huile,3003,2026-01-23 13:35:03,production-day-2026-01-23.xlsx
PAL-7635XWOJ,5/2 [1],Thon en Morceaux à l'Huile,3003,2026-01-23 19:41:11,production-day-2026-01-23.xlsx
PAL-OYW54LT8,400,Thon en Morceaux à l'Huile,3001,2026-01-23 14:19:51,production-day-2026-01-23.xlsx
PAL-LUTWPYZH,5/2 [2],Thon Emietté à la Tomate,3003,2026-01-23 12:44:38,production-day-2026-01-23.xlsx
PAL-IGWFGOFZ,5/2 [1],Thon Entier à l'Huile,3003,2026-01-23 13:03:44,production-day-2026-01-23.xlsx
PAL-8PY67795,400,Thon en Morceaux au Naturel,3001,2026-01-23 13:59:34,production-day-2026-01-23.xlsx
PAL-T5M5LJ5G,Manuel,Thon Entier à l'Huile,3001,2026-01-23 10:11:17,production-day-2026-01-23.xlsx
PAL-V8O924Z4,5/2 [2],Thon Entier au Naturel,3002,2026-01-23 14:23:40,production-day-2026-01-23.xlsx
PAL-31AM4QY4,5/2 [2],Thon en Morceaux à l'Huile,3001,2026-01-23 16:14:58,production-day-2026-01-23.xlsx
PAL-J7QZ5Z72,5/2 [2],Thon Entier à l'Huile,3002,2026-01-23 16:15:20,production-day-2026-01-23.xlsx
PAL-U5855RMI,Manuel,Thon en Morceaux à l'Huile,3001,2026-01-23 13:59:26,production-day-2026-01-23.xlsx
PAL-VSINW6TP,Manuel,Thon en Morceaux au Naturel,3003,2026-01-23 10:28:12,production-day-2026-01-23.xlsx
PAL-ZL8K8R9B,5/2 [1],Thon Entier au Naturel,3001,2026-01-23 11:59:05,production-day-2026-01-23.xlsx
PAL-LUG8AEN3,400,Thon Entier au Naturel,3003,2026-01-23 17:09:51,production-day-2026-01-23.xlsx
PAL-VJYFTCTC,5/2 [2],Thon Entier au Naturel,3002,2026-01-23 13:25:40,production-day-2026-01-23.xlsx
PAL-3V1UJHY8,400,Thon en Morceaux à l'Huile,3001,2026-01-23 11:52:54,production-day-2026-01-23.xlsx
PAL-D91IPHR2,5/2 [2],Thon en Morceaux à l'Huile,3001,2026-01-23 14:39:03,production-day-2026-01-23.xlsx
PAL-6RWPCKBY,400,Thon en Morceaux à l'Huile,3003,2026-01-23 13:17:42,production-day-2026-01-23.xlsx
