parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-649,1,CT simple parage,305.49,E,28,2026-02-12 06:49:59,2026-02-12 14:56:40,SENT_TO_LIGNE,1003,2001,2002,2004,2001,production-day-2026-02-12.xlsx
PRG-516,2,Miette,255.34,C,20,2026-02-12 06:55:45,2026-02-12 13:15:35,SENT_TO_LIGNE,1001,2004,2005,2004,2005,production-day-2026-02-12.xlsx
PRG-476,3,CT simple parage,226.69,I,22,2026-02-12 09:32:17,2026-02-12 12:13:53,SENT_TO_LIGNE,1003,2003,2001,2005,2002,production-day-2026-02-12.xlsx
PRG-834,4,Miette,194.59,G,24,2026-02-12 06:43:15,2026-02-12 12:28:52,SENT_TO_LIGNE,1001,2003,2001,2005,2001,production-day-2026-02-12.xlsx
PRG-978,5,Longe précuit,357.19,B,34,2026-02-12 08:16:35,2026-02-12 16:41:13,SENT_TO_LIGNE,1002,2002,2002,2001,2001,production-day-2026-02-12.xlsx
PRG-177,6,CB Simple parage,319.87,A,15,2026-02-12 08:23:01,2026-02-12 14:09:26,SENT_TO_LIGNE,1003,2005,2002,2003,2003,production-day-2026-02-12.xlsx
PRG-532,7,Miette,258.58,C,6,2026-02-12 07:40:12,2026-02-12 14:47:10,SENT_TO_LIGNE,1002,2004,2005,2001,2004,production-day-2026-02-12.xlsx
PRG-920,8,CT simple parage,404.51,F,22,2026-02-12 07:44:45,2026-02-12 15:40:54,SENT_TO_LIGNE,1003,2005,2004,2005,2002,production-day-2026-02-12.xlsx
PRG-647,9,CB Simple parage,419.22,E,15,2026-02-12 09:43:18,2026-02-12 12:38:56,SENT_TO_LIGNE,1003,2003,2005,2005,2004,production-day-2026-02-12.xlsx
PRG-342,10,CT simple parage,253.88,C,16,2026-02-12 06:09:05,2026-02-12 15:04:12,SENT_TO_LIGNE,1001,2003,2001,2004,2004,production-day-2026-02-12.xlsx
PRG-840,11,CB Simple parage,214.02,F,34,2026-02-12 06:39:56,2026-02-12 09:19:20,SENT_TO_LIGNE,1003,2003,2003,2004,2003,production-day-2026-02-12.xlsx
PRG-302,12,CB Simple parage,245.38,I,22,2026-02-12 06:11:49,2026-02-12 09:17:01,SENT_TO_LIGNE,1001,2004,2005,2005,2005,production-day-2026-02-12.xlsx
PRG-941,13,Miette,349.95,C,28,2026-02-12 08:21:20,2026-02-12 15:43:49,SENT_TO_LIGNE,1002,2004,2005,2004,2005,production-day-2026-02-12.xlsx
PRG-843,14,CB Simple parage,260.81,B,22,2026-02-12 08:27:34,2026-02-12 10:29:54,SENT_TO_LIGNE,1002,2005,2001,2003,2002,production-day-2026-02-12.xlsx
PRG-365,15,CB Simple parage,439.13,I,3,2026-02-12 06:19:17,2026-02-12 10:40:30,SENT_TO_LIGNE,1003,2002,2002,2002,2004,production-day-2026-02-12.xlsx
PRG-952,16,Miette,389.36,A,25,2026-02-12 06:07:15,2026-02-12 09:20:04,SENT_TO_LIGNE,1002,2001,2005,2001,2004,production-day-2026-02-12.xlsx
PRG-164,17,CB Simple parage,210.32,F,3,2026-02-12 09:04:45,2026-02-12 17:11:45,SENT_TO_LIGNE,1001,2001,2003,2003,2002,production-day-2026-02-12.xlsx
PRG-756,18,Miette,201.94,F,6,2026-02-12 09:02:26,2026-02-12 15:20:31,SENT_TO_LIGNE,1003,2004,2001,2003,2002,production-day-2026-02-12.xlsx
PRG-491,19,Longe précuit,298.63,B,5,2026-02-12 09:36:39,2026-02-12 11:49:04,SENT_TO_LIGNE,1001,2001,2005,2003,2001,production-day-2026-02-12.xlsx
PRG-725,20,CB Simple parage,397.78,F,32,2026-02-12 08:04:41,2026-02-12 15:52:52,SENT_TO_LIGNE,1001,2001,2003,2002,2002,production-day-2026-02-12.xlsx
PRG-293,21,Morcelé,349.95,G,28,2026-02-12 08:27:52,2026-02-12 17:46:53,SENT_TO_LIGNE,1002,2002,2001,2001,2004,production-day-2026-02-12.xlsx
