parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-514,1,Miette,316.02,C,6,2026-01-09 07:29:21,2026-01-09 10:04:57,SENT_TO_LIGNE,1002,2002,2005,2004,2005,production-day-2026-01-09.xlsx
PRG-598,2,CB Simple parage,183.52,C,29,2026-01-09 08:07:40,2026-01-09 12:38:10,SENT_TO_LIGNE,1001,2003,2005,2002,2005,production-day-2026-01-09.xlsx
PRG-293,3,Longe précuit,200.33,F,16,2026-01-09 08:39:43,2026-01-09 16:49:20,SENT_TO_LIGNE,1003,2001,2002,2003,2002,production-day-2026-01-09.xlsx
PRG-329,4,Morcelé,436.07,E,25,2026-01-09 09:24:47,2026-01-09 12:49:11,SENT_TO_LIGNE,1003,2002,2005,2005,2004,production-day-2026-01-09.xlsx
PRG-943,5,CT simple parage,219.83,F,35,2026-01-09 06:53:17,2026-01-09 16:52:29,SENT_TO_LIGNE,1001,2002,2002,2005,2002,production-day-2026-01-09.xlsx
PRG-982,6,Longe précuit,215.91,D,15,2026-01-09 06:39:58,2026-01-09 13:28:30,SENT_TO_LIGNE,1001,2002,2001,2005,2004,production-day-2026-01-09.xlsx
PRG-267,7,Morcelé,379.88,B,35,2026-01-09 06:05:53,2026-01-09 08:22:45,SENT_TO_LIGNE,1003,2004,2004,2001,2003,production-day-2026-01-09.xlsx
PRG-222,8,CB Simple parage,295.86,A,19,2026-01-09 07:45:31,2026-01-09 11:56:03,SENT_TO_LIGNE,1002,2003,2002,2002,2003,production-day-2026-01-09.xlsx
PRG-741,9,CB Double parage,336.73,B,16,2026-01-09 06:24:31,2026-01-09 11:27:31,SENT_TO_LIGNE,1001,2002,2004,2001,2003,production-day-2026-01-09.xlsx
PRG-619,10,Morcelé,363.41,B,24,2026-01-09 06:57:30,2026-01-09 09:14:22,SENT_TO_LIGNE,1002,2005,2001,2002,2001,production-day-2026-01-09.xlsx
PRG-378,11,CT simple parage,251.15,G,21,2026-01-09 06:07:32,2026-01-09 10:15:19,SENT_TO_LIGNE,1002,2003,2001,2003,2003,production-day-2026-01-09.xlsx
PRG-861,12,CB Simple parage,352.0,B,12,2026-01-09 09:27:10,2026-01-09 18:58:09,SENT_TO_LIGNE,1001,2002,2003,2005,2001,production-day-2026-01-09.xlsx
PRG-855,13,CB Simple parage,434.07,C,22,2026-01-09 07:50:23,2026-01-09 16:35:13,SENT_TO_LIGNE,1001,2003,2005,2005,2005,production-day-2026-01-09.xlsx
PRG-800,14,CB Simple parage,405.69,D,23,2026-01-09 08:47:08,2026-01-09 15:31:09,SENT_TO_LIGNE,1002,2005,2003,2001,2002,production-day-2026-01-09.xlsx
PRG-584,15,Morcelé,402.66,E,28,2026-01-09 09:34:06,2026-01-09 12:34:36,SENT_TO_LIGNE,1003,2001,2004,2005,2003,production-day-2026-01-09.xlsx
PRG-697,16,CB Simple parage,190.53,D,2,2026-01-09 09:45:08,2026-01-09 16:22:38,SENT_TO_LIGNE,1003,2004,2003,2005,2004,production-day-2026-01-09.xlsx
PRG-543,17,CB Simple parage,293.23,E,28,2026-01-09 08:51:37,2026-01-09 12:42:06,SENT_TO_LIGNE,1003,2002,2001,2003,2005,production-day-2026-01-09.xlsx
PRG-902,18,CT simple parage,190.82,E,34,2026-01-09 09:40:12,2026-01-09 14:55:06,SENT_TO_LIGNE,1003,2004,2001,2003,2003,production-day-2026-01-09.xlsx
PRG-325,19,Longe précuit,300.76,A,18,2026-01-09 07:43:21,2026-01-09 11:14:24,SENT_TO_LIGNE,1001,2005,2005,2005,2004,production-day-2026-01-09.xlsx
PRG-951,20,CT simple parage,198.11,C,4,2026-01-09 06:00:15,2026-01-09 14:08:31,SENT_TO_LIGNE,1003,2002,2003,2004,2005,production-day-2026-01-09.xlsx
PRG-360,21,CB Simple parage,372.66,H,5,2026-01-09 08:03:04,2026-01-09 12:04:25,SENT_TO_LIGNE,1002,2003,2004,2004,2002,production-day-2026-01-09.xlsx
PRG-907,22,CB Simple parage,318.48,I,25,2026-01-09 08:34:44,2026-01-09 11:28:35,SENT_TO_LIGNE,1001,2005,2005,2004,2003,production-day-2026-01-09.xlsx
PRG-623,23,CB Simple parage,367.19,C,33,2026-01-09 07:17:10,2026-01-09 10:16:14,SENT_TO_LIGNE,1001,2005,2005,2004,2002,production-day-2026-01-09.xlsx
