palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-37BCY8XZ,5/2 [1],Thon Emietté à l'Huile,3003,2025-12-09 19:39:40,production-day-2025-12-09.xlsx
PAL-6ETFUVO5,5/2 [1],Thon en Morceaux au Naturel,3003,2025-12-09 18:29:49,production-day-2025-12-09.xlsx
PAL-59JWLMT3,5/2 [2],Thon Entier à l'Huile,3001,2025-12-09 13:50:03,production-day-2025-12-09.xlsx
PAL-LG3BMVTZ,5/2 [2],Thon en Morceaux au Naturel,3001,2025-12-09 17:23:16,production-day-2025-12-09.xlsx
PAL-S9LB7A9E,400,Thon Entier au Naturel,3003,2025-12-09 15:54:51,production-day-2025-12-09.xlsx
PAL-MPCQ41S7,5/2 [2],Thon en Morceaux à l'Huile,3003,2025-12-09 17:02:46,production-day-2025-12-09.xlsx
PAL-LNQ51SLA,400,Thon Emietté à l'Huile,3003,2025-12-09 12:09:34,production-day-2025-12-09.xlsx
PAL-12C6AN3J,400,Thon Emietté à l'Huile,3003,2025-12-09 15:43:37,production-day-2025-12-09.xlsx
PAL-ILJDPKHB,Manuel,Thon en Morceaux au Naturel,3002,2025-12-09 15:26:42,production-day-2025-12-09.xlsx
PAL-VDDYAPDN,5/2 [2],Thon Entier au Naturel,3003,2025-12-09 15:27:56,production-day-2025-12-09.xlsx
PAL-4LQUDXNM,1/5,Thon Entier au Naturel,3002,2025-12-09 16:05:47,production-day-2025-12-09.xlsx
PAL-1DLSCX43,5/2 [2],Thon Entier à l'Huile,3002,2025-12-09 13:29:20,production-day-2025-12-09.xlsx
PAL-25T8OFDC,5/2 [2],Thon Entier au Naturel,3001,2025-12-09 09:48:51,production-day-2025-12-09.xlsx
PAL-32RW7CCD,1/5,Thon en Morceaux au Naturel,3003,2025-12-09 17:36:44,production-day-2025-12-09.xlsx
PAL-OKDWF8LE,Manuel,Thon Entier au Naturel,3002,2025-12-09 15:24:03,production-day-2025-12-09.xlsx
PAL-D0XSV9GU,Manuel,Thon Entier au Naturel,3001,2025-12-09 10:28:39,production-day-2025-12-09.xlsx
PAL-C9O72LHT,5/2 [2],Thon Entier à l'Huile,3001,2025-12-09 18:08:40,production-day-2025-12-09.xlsx
PAL-VAMGU52W,5/2 [2],Thon en Morceaux au Naturel,3001,2025-12-09 16:39:43,production-day-2025-12-09.xlsx
PAL-EQQLUJUU,1/5,Thon Emietté à l'Huile,3003,2025-12-09 10:16:07,production-day-2025-12-09.xlsx
PAL-ZRECWJGF,5/2 [2],Thon en Morceaux au Naturel,3003,2025-12-09 14:13:10,production-day-2025-12-09.xlsx
PAL-CHNTAMXT,1/5,Thon en Morceaux à l'Huile,3003,2025-12-09 12:29:21,production-day-2025-12-09.xlsx
PAL-OWB6AJTX,400,Thon Entier à l'Huile,3001,2025-12-09 13:13:07,production-day-2025-12-09.xlsx
PAL-PWEYV2RY,1/5,Thon Entier à l'Huile,3003,2025-12-09 18:26:34,production-day-2025-12-09.xlsx
PAL-LPT2IG46,5/2 [2],Thon en Morceaux au Naturel,3002,2025-12-09 13:59:40,production-day-2025-12-09.xlsx
PAL-UGCPDDN7,5/2 [2],Thon Entier à l'Huile,3002,2025-12-09 10:55:51,production-day-2025-12-09.xlsx
PAL-5B2F0XKS,5/2 [2],Thon en Morceaux au Naturel,3002,2025-12-09 11:31:54,production-day-2025-12-09.xlsx
PAL-0711GQGC,Manuel,Thon Emietté à l'Huile,3003,2025-12-09 14:47:06,production-day-2025-12-09.xlsx
PAL-UZ1GNFO1,5/2 [2],Thon en Morceaux au Naturel,3001,2025-12-09 19:11:00,production-day-2025-12-09.xlsx
PAL-2D0HNGKI,5/2 [2],Thon Entier à l'Huile,3002,2025-12-09 15:36:23,production-day-2025-12-09.xlsx
PAL-6BVBHYUW,5/2 [1],Thon Emietté à l'Huile,3003,2025-12-09 15:09:00,production-day-2025-12-09.xlsx
