palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-ACEXQE41,5/2 [1],Thon Emietté à l'Huile,3001,2026-01-30 13:25:46,production-day-2026-01-30.xlsx
PAL-TWP59TK3,5/2 [2],Thon Entier à l'Huile,3002,2026-01-30 13:48:24,production-day-2026-01-30.xlsx
PAL-O4X1WUK1,5/2 [2],Thon Emietté à l'Huile,3003,2026-01-30 10:38:37,production-day-2026-01-30.xlsx
PAL-6FXUZRHX,5/2 [1],Thon Entier à l'Huile,3001,2026-01-30 16:19:21,production-day-2026-01-30.xlsx
PAL-H45XPNRX,5/2 [2],Thon Emietté à l'Huile,3002,2026-01-30 17:31:19,production-day-2026-01-30.xlsx
PAL-KYKQBVNS,Manuel,Thon Emietté à l'Huile,3001,2026-01-30 13:37:12,production-day-2026-01-30.xlsx
PAL-AQ3B1CCJ,Manuel,Thon Entier au Naturel,3002,2026-01-30 12:59:00,production-day-2026-01-30.xlsx
PAL-CGOQRQXS,1/5,Thon Entier au Naturel,3002,2026-01-30 18:13:43,production-day-2026-01-30.xlsx
PAL-80M7BNUD,5/2 [2],Thon Entier à l'Huile,3002,2026-01-30 16:27:25,production-day-2026-01-30.xlsx
PAL-6GWXFJV9,5/2 [2],Thon Entier à l'Huile,3002,2026-01-30 16:16:31,production-day-2026-01-30.xlsx
PAL-VYH3TDYW,Manuel,Thon en Morceaux au Naturel,3001,2026-01-30 17:13:28,production-day-2026-01-30.xlsx
PAL-08GDHKDU,5/2 [2],Thon Entier à l'Huile,3002,2026-01-30 13:09:54,production-day-2026-01-30.xlsx
PAL-AGBWTX47,400,Thon Emietté à la Tomate,3001,2026-01-30 14:51:04,production-day-2026-01-30.xlsx
PAL-KBC6ZVUK,5/2 [1],Thon Emietté à la Tomate,3001,2026-01-30 16:14:58,production-day-2026-01-30.xlsx
PAL-LHUTW1LL,Manuel,Thon en Morceaux à l'Huile,3003,2026-01-30 17:01:01,production-day-2026-01-30.xlsx
PAL-QFD5G4DC,5/2 [1],Thon Entier au Naturel,3002,2026-01-30 10:35:56,production-day-2026-01-30.xlsx
PAL-1JBU1Y9Z,1/5,Thon en Morceaux au Naturel,3002,2026-01-30 14:49:01,production-day-2026-01-30.xlsx
