palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-MAC3QFVR,5/2 [1],Thon en Morceaux au Naturel,3002,2025-11-17 10:56:36,production-day-2025-11-17.xlsx
PAL-ASNYGHMP,5/2 [1],Thon Entier au Naturel,3003,2025-11-17 14:00:16,production-day-2025-11-17.xlsx
PAL-HMRTCAEU,5/2 [1],Thon Emietté à l'Huile,3001,2025-11-17 13:43:24,production-day-2025-11-17.xlsx
PAL-LDNG6Q78,1/5,Thon Entier à l'Huile,3003,2025-11-17 19:34:05,production-day-2025-11-17.xlsx
PAL-VW0B221H,1/5,Thon Entier à l'Huile,3002,2025-11-17 17:55:14,production-day-2025-11-17.xlsx
PAL-D2FPQIAV,1/5,Thon Emietté à l'Huile,3002,2025-11-17 14:34:53,production-day-2025-11-17.xlsx
PAL-WPDYH77H,5/2 [2],Thon en Morceaux au Naturel,3002,2025-11-17 13:39:55,production-day-2025-11-17.xlsx
PAL-EMDJOBM6,Manuel,Thon en Morceaux au Naturel,3001,2025-11-17 17:13:51,production-day-2025-11-17.xlsx
PAL-M87BG4LC,1/5,Thon en Morceaux au Naturel,3001,2025-11-17 10:33:45,production-day-2025-11-17.xlsx
PAL-WNKTL6MZ,5/2 [1],Thon Entier à l'Huile,3001,2025-11-17 15:31:05,production-day-2025-11-17.xlsx
PAL-G2CQW7MB,5/2 [1],Thon en Morceaux à l'Huile,3003,2025-11-17 13:35:09,production-day-2025-11-17.xlsx
PAL-Z76GO53D,5/2 [2],Thon Emietté à l'Huile,3002,2025-11-17 17:17:45,production-day-2025-11-17.xlsx
PAL-0YYAMHF6,5/2 [2],Thon Entier au Naturel,3003,2025-11-17 12:50:21,production-day-2025-11-17.xlsx
PAL-3T5HXKRU,1/5,Thon Emietté à l'Huile,3002,2025-11-17 16:01:45,production-day-2025-11-17.xlsx
PAL-YD0FJRYY,5/2 [1],Thon Entier à l'Huile,3002,2025-11-17 16:10:00,production-day-2025-11-17.xlsx
PAL-QUWE3HG4,5/2 [1],Thon Entier à l'Huile,3001,2025-11-17 17:52:22,production-day-2025-11-17.xlsx
PAL-GJY9WT1F,Manuel,Thon Entier à l'Huile,3003,2025-11-17 11:04:05,production-day-2025-11-17.xlsx
PAL-WBEICN7Z,5/2 [1],Thon Emietté à l'Huile,3002,2025-11-17 16:41:30,production-day-2025-11-17.xlsx
PAL-5J5PWZVF,5/2 [1],Thon Entier au Naturel,3001,2025-11-17 16:45:01,production-day-2025-11-17.xlsx
PAL-OKFXTMJW,5/2 [1],Thon en Morceaux au Naturel,3001,2025-11-17 10:37:02,production-day-2025-11-17.xlsx
PAL-C85IM2O9,5/2 [1],Thon Entier à l'Huile,3001,2025-11-17 13:44:01,production-day-2025-11-17.xlsx
PAL-2JAQ02OK,5/2 [2],Thon Entier au Naturel,3002,2025-11-17 16:01:35,production-day-2025-11-17.xlsx
PAL-EICX8XSF,1/5,Thon en Morceaux au Naturel,3003,2025-11-17 13:58:57,production-day-2025-11-17.xlsx
PAL-RP341M3D,400,Thon Entier au Naturel,3003,2025-11-17 16:25:53,production-day-2025-11-17.xlsx
PAL-JSQ1580I,5/2 [1],Thon Emietté à la Tomate,3003,2025-11-17 13:50:23,production-day-2025-11-17.xlsx
PAL-JYKHMW3C,5/2 [1],Thon Entier à l'Huile,3003,2025-11-17 12:15:25,production-day-2025-11-17.xlsx
PAL-07SLV9PI,5/2 [1],Thon en Morceaux au Naturel,3002,2025-11-17 17:06:34,production-day-2025-11-17.xlsx
PAL-P46LS00D,5/2 [1],Thon Entier au Naturel,3003,2025-11-17 16:58:07,production-day-2025-11-17.xlsx
PAL-VLQQ08CD,5/2 [2],Thon Emietté à l'Huile,3002,2025-11-17 09:40:01,production-day-2025-11-17.xlsx
PAL-NMGVU0L1,400,Thon Entier à l'Huile,3001,2025-11-17 10:36:02,production-day-2025-11-17.xlsx
PAL-9WSMGNNX,5/2 [1],Thon Entier au Naturel,3002,2025-11-17 12:37:28,production-day-2025-11-17.xlsx
PAL-D3CFF2YR,5/2 [1],Thon Emietté à la Tomate,3001,2025-11-17 10:37:45,production-day-2025-11-17.xlsx
PAL-QA6L5NZ2,400,Thon Emietté à l'Huile,3001,2025-11-17 13:41:48,production-day-2025-11-17.xlsx
PAL-A02I8SSJ,Manuel,Thon Entier au Naturel,3001,2025-11-17 10:52:37,production-day-2025-11-17.xlsx
PAL-JY24GSMN,5/2 [2],Thon Emietté à l'Huile,3002,2025-11-17 10:03:18,production-day-2025-11-17.xlsx
PAL-KEKPY3BK,400,Thon en Morceaux au Naturel,3002,2025-11-17 12:37:31,production-day-2025-11-17.xlsx
PAL-3952YXYX,Manuel,Thon Entier à l'Huile,3001,2025-11-17 12:41:08,production-day-2025-11-17.xlsx
PAL-UAJ940AP,5/2 [1],Thon Entier à l'Huile,3001,2025-11-17 13:21:33,production-day-2025-11-17.xlsx
PAL-XP2H3LO4,400,Thon Entier au Naturel,3002,2025-11-17 13:11:59,production-day-2025-11-17.xlsx
PAL-B0FU7JYS,5/2 [1],Thon Entier au Naturel,3002,2025-11-17 18:42:31,production-day-2025-11-17.xlsx
