parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-674,1,CB Simple parage,244.18,G,29,2026-03-02 08:21:09,2026-03-02 16:16:01,SENT_TO_LIGNE,1003,2003,2005,2004,2001,production-day-2026-03-02.xlsx
PRG-274,2,CB Double parage,199.88,C,24,2026-03-02 08:41:06,2026-03-02 16:46:35,SENT_TO_LIGNE,1003,2004,2001,2001,2002,production-day-2026-03-02.xlsx
PRG-279,3,CB Simple parage,354.3,E,5,2026-03-02 06:58:47,2026-03-02 12:42:55,SENT_TO_LIGNE,1002,2005,2004,2003,2004,production-day-2026-03-02.xlsx
PRG-696,4,CT simple parage,445.69,C,31,2026-03-02 07:29:44,2026-03-02 11:13:48,SENT_TO_LIGNE,1002,2004,2002,2004,2002,production-day-2026-03-02.xlsx
PRG-244,5,CB Simple parage,212.25,A,17,2026-03-02 08:25:32,2026-03-02 12:31:19,SENT_TO_LIGNE,1001,2002,2004,2002,2001,production-day-2026-03-02.xlsx
PRG-351,6,CB Simple parage,343.0,D,29,2026-03-02 08:12:35,2026-03-02 10:24:16,SENT_TO_LIGNE,1003,2005,2004,2004,2002,production-day-2026-03-02.xlsx
PRG-115,7,CT simple parage,225.89,H,16,2026-03-02 06:54:00,2026-03-02 16:08:54,SENT_TO_LIGNE,1001,2005,2004,2005,2005,production-day-2026-03-02.xlsx
PRG-694,8,Miette,418.72,I,19,2026-03-02 06:28:02,2026-03-02 15:37:08,SENT_TO_LIGNE,1003,2005,2002,2001,2002,production-day-2026-03-02.xlsx
PRG-605,9,CB Simple parage,380.55,I,33,2026-03-02 07:26:26,2026-03-02 13:02:03,SENT_TO_LIGNE,1002,2002,2003,2001,2002,production-day-2026-03-02.xlsx
PRG-931,10,CB Simple parage,211.52,B,5,2026-03-02 08:01:39,2026-03-02 17:49:19,SENT_TO_LIGNE,1003,2002,2002,2005,2004,production-day-2026-03-02.xlsx
PRG-550,11,CB Double parage,297.63,C,18,2026-03-02 08:55:36,2026-03-02 12:40:20,SENT_TO_LIGNE,1001,2003,2001,2004,2003,production-day-2026-03-02.xlsx
PRG-373,12,Miette,440.05,H,14,2026-03-02 06:47:33,2026-03-02 09:50:59,SENT_TO_LIGNE,1002,2005,2001,2005,2004,production-day-2026-03-02.xlsx
PRG-116,13,CB Double parage,290.86,C,14,2026-03-02 06:38:41,2026-03-02 14:33:15,SENT_TO_LIGNE,1001,2003,2002,2001,2002,production-day-2026-03-02.xlsx
PRG-980,14,Longe précuit,367.19,C,26,2026-03-02 06:37:24,2026-03-02 09:27:25,SENT_TO_LIGNE,1001,2001,2004,2004,2003,production-day-2026-03-02.xlsx
PRG-680,15,CB Simple parage,406.85,B,30,2026-03-02 09:26:55,2026-03-02 15:00:16,SENT_TO_LIGNE,1002,2002,2002,2003,2001,production-day-2026-03-02.xlsx
PRG-884,16,CT simple parage,181.62,I,21,2026-03-02 09:08:04,2026-03-02 17:47:58,SENT_TO_LIGNE,1002,2002,2001,2002,2005,production-day-2026-03-02.xlsx
PRG-177,17,Miette,409.6,I,22,2026-03-02 09:14:32,2026-03-02 13:33:35,SENT_TO_LIGNE,1002,2003,2005,2005,2004,production-day-2026-03-02.xlsx
PRG-409,18,CB Double parage,317.38,C,31,2026-03-02 07:38:32,2026-03-02 13:14:51,SENT_TO_LIGNE,1003,2003,2003,2003,2004,production-day-2026-03-02.xlsx
PRG-753,19,CB Simple parage,400.54,C,2,2026-03-02 09:33:50,2026-03-02 14:50:57,SENT_TO_LIGNE,1003,2001,2001,2003,2004,production-day-2026-03-02.xlsx
PRG-629,20,CB Simple parage,366.94,H,19,2026-03-02 08:54:38,2026-03-02 16:59:43,SENT_TO_LIGNE,1001,2002,2005,2002,2003,production-day-2026-03-02.xlsx
PRG-781,21,CB Simple parage,417.47,C,24,2026-03-02 07:01:13,2026-03-02 12:44:38,SENT_TO_LIGNE,1002,2004,2001,2004,2003,production-day-2026-03-02.xlsx
PRG-278,22,CB Simple parage,224.41,C,20,2026-03-02 08:56:10,2026-03-02 13:05:36,SENT_TO_LIGNE,1001,2003,2001,2002,2005,production-day-2026-03-02.xlsx
PRG-472,23,CB Simple parage,200.92,C,1,2026-03-02 06:03:34,2026-03-02 14:20:45,SENT_TO_LIGNE,1002,2004,2002,2004,2005,production-day-2026-03-02.xlsx
PRG-559,24,CB Simple parage,426.3,H,22,2026-03-02 07:56:41,2026-03-02 14:58:42,SENT_TO_LIGNE,1003,2004,2003,2002,2004,production-day-2026-03-02.xlsx
PRG-516,25,CT simple parage,280.45,E,8,2026-03-02 08:15:30,2026-03-02 14:19:02,SENT_TO_LIGNE,1001,2004,2002,2004,2001,production-day-2026-03-02.xlsx
PRG-445,26,Morcelé,184.19,C,22,2026-03-02 06:50:30,2026-03-02 14:06:19,SENT_TO_LIGNE,1002,2004,2003,2003,2005,production-day-2026-03-02.xlsx
PRG-522,27,Longe précuit,318.0,I,5,2026-03-02 08:50:40,2026-03-02 16:10:29,SENT_TO_LIGNE,1002,2002,2003,2002,2001,production-day-2026-03-02.xlsx
PRG-315,28,CB Simple parage,425.68,H,11,2026-03-02 08:55:15,2026-03-02 17:40:41,SENT_TO_LIGNE,1002,2005,2003,2001,2004,production-day-2026-03-02.xlsx
PRG-674,29,CB Double parage,268.75,G,34,2026-03-02 06:19:22,2026-03-02 10:39:25,SENT_TO_LIGNE,1002,2003,2005,2002,2002,production-day-2026-03-02.xlsx
PRG-555,30,CB Simple parage,305.06,I,30,2026-03-02 06:23:32,2026-03-02 11:59:25,SENT_TO_LIGNE,1001,2001,2001,2004,2003,production-day-2026-03-02.xlsx
PRG-602,31,CB Double parage,214.62,G,16,2026-03-02 06:27:56,2026-03-02 11:41:35,SENT_TO_LIGNE,1003,2003,2001,2003,2001,production-day-2026-03-02.xlsx
PRG-866,32,Morcelé,289.58,C,3,2026-03-02 06:12:34,2026-03-02 09:02:12,SENT_TO_LIGNE,1003,2001,2001,2002,2005,production-day-2026-03-02.xlsx
PRG-183,33,Miette,412.69,E,7,2026-03-02 07:18:35,2026-03-02 10:51:19,SENT_TO_LIGNE,1002,2003,2001,2004,2003,production-day-2026-03-02.xlsx
PRG-504,34,Miette,400.97,E,36,2026-03-02 08:16:30,2026-03-02 11:43:03,SENT_TO_LIGNE,1001,2005,2004,2001,2003,production-day-2026-03-02.xlsx
PRG-545,35,CB Simple parage,261.8,B,14,2026-03-02 06:49:49,2026-03-02 13:44:57,SENT_TO_LIGNE,1003,2001,2002,2005,2005,production-day-2026-03-02.xlsx
PRG-508,36,Miette,319.12,H,22,2026-03-02 09:53:09,2026-03-02 12:55:45,SENT_TO_LIGNE,1003,2001,2001,2005,2005,production-day-2026-03-02.xlsx
PRG-624,37,CB Simple parage,275.71,E,3,2026-03-02 08:20:29,2026-03-02 12:48:16,SENT_TO_LIGNE,1003,2001,2003,2004,2005,production-day-2026-03-02.xlsx
PRG-651,38,CB Simple parage,365.63,C,34,2026-03-02 07:45:37,2026-03-02 13:44:11,SENT_TO_LIGNE,1002,2002,2003,2002,2005,production-day-2026-03-02.xlsx
PRG-507,39,CB Simple parage,365.36,G,9,2026-03-02 06:05:44,2026-03-02 10:59:30,SENT_TO_LIGNE,1003,2003,2003,2001,2004,production-day-2026-03-02.xlsx
PRG-762,40,CB Simple parage,211.65,I,25,2026-03-02 08:23:50,2026-03-02 11:31:40,SENT_TO_LIGNE,1002,2005,2004,2003,2002,production-day-2026-03-02.xlsx
