parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-761,1,CT simple parage,310.46,F,13,2025-11-24 08:49:24,2025-11-24 12:20:13,SENT_TO_LIGNE,1001,2004,2004,2001,2002,production-day-2025-11-24.xlsx
PRG-786,2,Longe précuit,278.89,A,36,2025-11-24 07:08:20,2025-11-24 12:39:30,SENT_TO_LIGNE,1001,2002,2001,2004,2003,production-day-2025-11-24.xlsx
PRG-533,3,CB Simple parage,269.7,C,33,2025-11-24 06:28:00,2025-11-24 10:32:42,SENT_TO_LIGNE,1003,2004,2002,2004,2002,production-day-2025-11-24.xlsx
PRG-608,4,Miette,292.08,G,25,2025-11-24 09:06:02,2025-11-24 13:34:19,SENT_TO_LIGNE,1001,2001,2001,2001,2005,production-day-2025-11-24.xlsx
PRG-242,5,Longe précuit,396.55,H,18,2025-11-24 09:06:02,2025-11-24 14:29:17,SENT_TO_LIGNE,1001,2003,2001,2004,2005,production-day-2025-11-24.xlsx
PRG-959,6,Morcelé,294.93,H,10,2025-11-24 06:29:57,2025-11-24 15:32:03,SENT_TO_LIGNE,1003,2002,2004,2002,2005,production-day-2025-11-24.xlsx
PRG-321,7,CB Simple parage,400.22,A,5,2025-11-24 07:08:39,2025-11-24 15:54:23,SENT_TO_LIGNE,1001,2005,2001,2002,2005,production-day-2025-11-24.xlsx
PRG-705,8,CB Simple parage,328.81,H,17,2025-11-24 07:15:58,2025-11-24 11:29:22,SENT_TO_LIGNE,1003,2004,2002,2001,2001,production-day-2025-11-24.xlsx
PRG-506,9,CB Simple parage,293.22,I,28,2025-11-24 07:03:14,2025-11-24 12:29:52,SENT_TO_LIGNE,1002,2005,2004,2002,2005,production-day-2025-11-24.xlsx
PRG-427,10,CB Simple parage,263.19,B,15,2025-11-24 09:05:23,2025-11-24 13:05:42,SENT_TO_LIGNE,1001,2003,2004,2004,2003,production-day-2025-11-24.xlsx
PRG-844,11,Miette,359.51,C,32,2025-11-24 08:33:55,2025-11-24 14:13:28,SENT_TO_LIGNE,1001,2005,2001,2002,2003,production-day-2025-11-24.xlsx
PRG-844,12,CT simple parage,337.24,G,27,2025-11-24 06:22:40,2025-11-24 10:02:12,SENT_TO_LIGNE,1001,2005,2005,2002,2001,production-day-2025-11-24.xlsx
PRG-532,13,Longe précuit,283.86,A,14,2025-11-24 07:54:14,2025-11-24 10:16:59,SENT_TO_LIGNE,1003,2003,2005,2004,2001,production-day-2025-11-24.xlsx
PRG-500,14,CB Simple parage,351.74,E,32,2025-11-24 06:18:16,2025-11-24 09:40:32,SENT_TO_LIGNE,1002,2003,2005,2001,2001,production-day-2025-11-24.xlsx
PRG-347,15,CB Simple parage,245.24,D,13,2025-11-24 07:18:50,2025-11-24 09:42:46,SENT_TO_LIGNE,1003,2005,2003,2005,2005,production-day-2025-11-24.xlsx
PRG-585,16,Morcelé,239.67,B,8,2025-11-24 06:36:20,2025-11-24 10:29:19,SENT_TO_LIGNE,1003,2003,2002,2003,2001,production-day-2025-11-24.xlsx
PRG-818,17,Morcelé,201.91,G,23,2025-11-24 08:45:39,2025-11-24 10:54:47,SENT_TO_LIGNE,1002,2001,2001,2001,2005,production-day-2025-11-24.xlsx
PRG-100,18,CB Simple parage,445.93,H,30,2025-11-24 08:42:43,2025-11-24 18:42:22,SENT_TO_LIGNE,1003,2004,2001,2004,2002,production-day-2025-11-24.xlsx
PRG-998,19,CB Double parage,197.13,H,10,2025-11-24 07:38:03,2025-11-24 14:40:07,SENT_TO_LIGNE,1003,2001,2003,2004,2004,production-day-2025-11-24.xlsx
PRG-308,20,Longe précuit,303.69,E,22,2025-11-24 08:42:14,2025-11-24 15:39:30,SENT_TO_LIGNE,1003,2002,2005,2005,2004,production-day-2025-11-24.xlsx
PRG-567,21,Longe précuit,412.8,H,1,2025-11-24 06:43:05,2025-11-24 11:52:55,SENT_TO_LIGNE,1003,2001,2004,2001,2005,production-day-2025-11-24.xlsx
PRG-633,22,Miette,263.66,C,24,2025-11-24 06:31:52,2025-11-24 16:14:02,SENT_TO_LIGNE,1002,2003,2005,2004,2005,production-day-2025-11-24.xlsx
PRG-608,23,Longe précuit,359.84,A,33,2025-11-24 09:54:16,2025-11-24 17:37:16,SENT_TO_LIGNE,1001,2005,2004,2001,2005,production-day-2025-11-24.xlsx
