parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-642,1,CB Double parage,310.68,E,23,2025-12-16 07:42:59,2025-12-16 10:00:13,SENT_TO_LIGNE,1003,2001,2002,2001,2005,production-day-2025-12-16.xlsx
PRG-699,2,CB Double parage,216.17,E,6,2025-12-16 07:44:03,2025-12-16 16:43:12,SENT_TO_LIGNE,1001,2004,2004,2002,2005,production-day-2025-12-16.xlsx
PRG-889,3,CB Simple parage,345.52,C,26,2025-12-16 08:12:57,2025-12-16 15:50:07,SENT_TO_LIGNE,1001,2003,2001,2005,2005,production-day-2025-12-16.xlsx
PRG-618,4,Morcelé,259.86,G,7,2025-12-16 08:21:18,2025-12-16 18:06:07,SENT_TO_LIGNE,1001,2001,2005,2002,2004,production-day-2025-12-16.xlsx
PRG-198,5,CB Simple parage,419.89,I,5,2025-12-16 08:32:47,2025-12-16 15:50:05,SENT_TO_LIGNE,1002,2002,2001,2002,2003,production-day-2025-12-16.xlsx
PRG-821,6,CB Double parage,447.26,B,13,2025-12-16 08:59:29,2025-12-16 17:19:56,SENT_TO_LIGNE,1002,2005,2005,2005,2004,production-day-2025-12-16.xlsx
PRG-973,7,Morcelé,315.57,A,24,2025-12-16 08:28:23,2025-12-16 11:45:51,SENT_TO_LIGNE,1001,2001,2002,2002,2001,production-day-2025-12-16.xlsx
PRG-199,8,Longe précuit,209.68,D,9,2025-12-16 09:28:17,2025-12-16 11:28:59,SENT_TO_LIGNE,1001,2003,2004,2005,2002,production-day-2025-12-16.xlsx
PRG-754,9,Morcelé,259.17,H,35,2025-12-16 07:14:14,2025-12-16 15:39:27,SENT_TO_LIGNE,1002,2002,2001,2005,2001,production-day-2025-12-16.xlsx
PRG-889,10,CB Simple parage,215.71,H,18,2025-12-16 08:39:17,2025-12-16 12:23:22,SENT_TO_LIGNE,1003,2001,2001,2003,2003,production-day-2025-12-16.xlsx
PRG-543,11,CT simple parage,299.46,C,20,2025-12-16 08:06:03,2025-12-16 16:22:44,SENT_TO_LIGNE,1002,2004,2002,2001,2004,production-day-2025-12-16.xlsx
PRG-619,12,Morcelé,309.45,A,1,2025-12-16 09:20:27,2025-12-16 12:30:53,SENT_TO_LIGNE,1001,2001,2001,2001,2004,production-day-2025-12-16.xlsx
PRG-369,13,Morcelé,243.94,E,20,2025-12-16 08:58:42,2025-12-16 16:06:00,SENT_TO_LIGNE,1001,2002,2004,2004,2003,production-day-2025-12-16.xlsx
PRG-834,14,CT simple parage,342.29,G,19,2025-12-16 07:25:20,2025-12-16 10:25:15,SENT_TO_LIGNE,1003,2005,2002,2004,2004,production-day-2025-12-16.xlsx
PRG-959,15,CB Simple parage,285.75,G,22,2025-12-16 07:49:51,2025-12-16 17:13:13,SENT_TO_LIGNE,1001,2004,2001,2001,2001,production-day-2025-12-16.xlsx
PRG-819,16,CB Simple parage,200.55,G,34,2025-12-16 06:04:31,2025-12-16 13:21:28,SENT_TO_LIGNE,1001,2004,2004,2003,2001,production-day-2025-12-16.xlsx
PRG-486,17,CB Simple parage,190.99,I,20,2025-12-16 06:17:26,2025-12-16 15:59:31,SENT_TO_LIGNE,1001,2002,2002,2003,2002,production-day-2025-12-16.xlsx
PRG-855,18,CB Double parage,297.62,I,25,2025-12-16 09:04:48,2025-12-16 18:55:50,SENT_TO_LIGNE,1002,2001,2003,2004,2001,production-day-2025-12-16.xlsx
PRG-653,19,CB Simple parage,225.48,B,5,2025-12-16 07:17:32,2025-12-16 13:34:47,SENT_TO_LIGNE,1001,2005,2004,2005,2005,production-day-2025-12-16.xlsx
PRG-952,20,Morcelé,354.86,C,8,2025-12-16 08:22:46,2025-12-16 14:46:46,SENT_TO_LIGNE,1001,2003,2001,2005,2001,production-day-2025-12-16.xlsx
PRG-893,21,Miette,299.23,D,33,2025-12-16 06:05:50,2025-12-16 08:37:16,SENT_TO_LIGNE,1002,2005,2003,2005,2001,production-day-2025-12-16.xlsx
PRG-129,22,Longe précuit,431.36,A,20,2025-12-16 07:57:28,2025-12-16 12:09:56,SENT_TO_LIGNE,1002,2002,2002,2002,2004,production-day-2025-12-16.xlsx
