palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-EQQ7OLCO,1/5,Thon Emietté à la Tomate,3001,2025-11-21 18:12:36,production-day-2025-11-21.xlsx
PAL-1U0QHSCX,5/2 [1],Thon en Morceaux à l'Huile,3001,2025-11-21 15:42:11,production-day-2025-11-21.xlsx
PAL-H0W7XQBJ,5/2 [1],Thon Emietté à l'Huile,3003,2025-11-21 11:48:59,production-day-2025-11-21.xlsx
PAL-MDKO5K7F,5/2 [1],Thon Emietté à la Tomate,3002,2025-11-21 12:30:32,production-day-2025-11-21.xlsx
PAL-0CGAYVV0,1/5,Thon Emietté à la Tomate,3003,2025-11-21 16:38:52,production-day-2025-11-21.xlsx
PAL-6I4JBVM9,5/2 [1],Thon Emietté à la Tomate,3003,2025-11-21 14:52:24,production-day-2025-11-21.xlsx
PAL-7X61VULZ,5/2 [2],Thon en Morceaux à l'Huile,3002,2025-11-21 12:43:14,production-day-2025-11-21.xlsx
PAL-XZYW4J24,Manuel,Thon en Morceaux au Naturel,3002,2025-11-21 14:42:25,production-day-2025-11-21.xlsx
PAL-TK3VW077,5/2 [2],Thon en Morceaux à l'Huile,3002,2025-11-21 11:51:08,production-day-2025-11-21.xlsx
PAL-SLYFR4ZG,5/2 [1],Thon en Morceaux au Naturel,3003,2025-11-21 12:30:59,production-day-2025-11-21.xlsx
PAL-X8XIQ8RY,5/2 [2],Thon Entier à l'Huile,3002,2025-11-21 17:18:04,production-day-2025-11-21.xlsx
PAL-QOVP57PZ,1/5,Thon Entier à l'Huile,3002,2025-11-21 16:33:22,production-day-2025-11-21.xlsx
PAL-GR2BU2ZA,5/2 [1],Thon Entier à l'Huile,3001,2025-11-21 15:10:09,production-day-2025-11-21.xlsx
PAL-WOSBZZ2A,5/2 [1],Thon en Morceaux à l'Huile,3003,2025-11-21 13:35:26,production-day-2025-11-21.xlsx
PAL-H6E5YHOV,5/2 [1],Thon en Morceaux à l'Huile,3001,2025-11-21 08:52:51,production-day-2025-11-21.xlsx
PAL-WYR4TIAV,400,Thon Entier au Naturel,3001,2025-11-21 09:47:11,production-day-2025-11-21.xlsx
PAL-VN7JN0WY,Manuel,Thon en Morceaux au Naturel,3002,2025-11-21 15:48:04,production-day-2025-11-21.xlsx
PAL-TPI00X39,400,Thon en Morceaux au Naturel,3003,2025-11-21 16:03:17,production-day-2025-11-21.xlsx
PAL-9NJLB6Q4,400,Thon Entier à l'Huile,3003,2025-11-21 14:35:41,production-day-2025-11-21.xlsx
PAL-KA4Y4RMQ,400,Thon en Morceaux à l'Huile,3001,2025-11-21 15:25:40,production-day-2025-11-21.xlsx
PAL-0WGSDGVI,1/5,Thon Emietté à la Tomate,3003,2025-11-21 19:20:05,production-day-2025-11-21.xlsx
PAL-9NUK6VTT,5/2 [2],Thon en Morceaux à l'Huile,3003,2025-11-21 15:44:27,production-day-2025-11-21.xlsx
PAL-TFBDT9P0,1/5,Thon Emietté à la Tomate,3002,2025-11-21 12:44:02,production-day-2025-11-21.xlsx
PAL-XVWWX3IH,5/2 [1],Thon Entier à l'Huile,3001,2025-11-21 15:00:08,production-day-2025-11-21.xlsx
