parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-741,1,CB Simple parage,352.19,D,29,2025-12-10 08:23:37,2025-12-10 12:59:09,SENT_TO_LIGNE,1003,2005,2005,2005,2001,production-day-2025-12-10.xlsx
PRG-680,2,CB Simple parage,415.88,D,2,2025-12-10 07:27:52,2025-12-10 16:56:04,SENT_TO_LIGNE,1002,2004,2001,2002,2002,production-day-2025-12-10.xlsx
PRG-297,3,CB Simple parage,318.76,H,32,2025-12-10 06:42:50,2025-12-10 15:25:40,SENT_TO_LIGNE,1002,2003,2005,2003,2002,production-day-2025-12-10.xlsx
PRG-420,4,Longe précuit,416.83,C,1,2025-12-10 08:37:16,2025-12-10 17:10:08,SENT_TO_LIGNE,1001,2005,2003,2005,2001,production-day-2025-12-10.xlsx
PRG-795,5,Miette,352.69,B,17,2025-12-10 07:16:56,2025-12-10 11:03:00,SENT_TO_LIGNE,1001,2005,2005,2002,2003,production-day-2025-12-10.xlsx
PRG-793,6,Longe précuit,345.61,F,20,2025-12-10 08:24:36,2025-12-10 17:43:12,SENT_TO_LIGNE,1002,2005,2003,2004,2002,production-day-2025-12-10.xlsx
PRG-764,7,Morcelé,331.28,E,18,2025-12-10 08:07:05,2025-12-10 10:44:32,SENT_TO_LIGNE,1003,2004,2001,2003,2004,production-day-2025-12-10.xlsx
PRG-522,8,Longe précuit,189.86,C,26,2025-12-10 06:02:08,2025-12-10 10:26:15,SENT_TO_LIGNE,1002,2004,2004,2003,2001,production-day-2025-12-10.xlsx
PRG-703,9,Morcelé,244.07,F,3,2025-12-10 09:34:17,2025-12-10 18:38:34,SENT_TO_LIGNE,1001,2005,2004,2005,2002,production-day-2025-12-10.xlsx
PRG-690,10,Longe précuit,299.6,F,23,2025-12-10 07:46:15,2025-12-10 13:54:53,SENT_TO_LIGNE,1002,2005,2004,2005,2001,production-day-2025-12-10.xlsx
PRG-151,11,Longe précuit,359.7,B,21,2025-12-10 06:58:49,2025-12-10 10:42:30,SENT_TO_LIGNE,1001,2001,2005,2003,2005,production-day-2025-12-10.xlsx
PRG-955,12,Morcelé,445.61,B,34,2025-12-10 06:43:29,2025-12-10 16:06:29,SENT_TO_LIGNE,1001,2002,2002,2004,2004,production-day-2025-12-10.xlsx
PRG-286,13,CT simple parage,383.61,E,32,2025-12-10 08:47:57,2025-12-10 15:52:08,SENT_TO_LIGNE,1001,2005,2002,2002,2004,production-day-2025-12-10.xlsx
PRG-712,14,Longe précuit,416.74,F,1,2025-12-10 09:09:59,2025-12-10 15:53:22,SENT_TO_LIGNE,1002,2005,2002,2003,2001,production-day-2025-12-10.xlsx
PRG-149,15,CB Simple parage,289.28,F,5,2025-12-10 09:26:16,2025-12-10 17:35:29,SENT_TO_LIGNE,1001,2005,2005,2005,2002,production-day-2025-12-10.xlsx
PRG-528,16,CT simple parage,364.01,I,24,2025-12-10 09:16:49,2025-12-10 13:20:15,SENT_TO_LIGNE,1002,2005,2004,2002,2002,production-day-2025-12-10.xlsx
PRG-581,17,CB Simple parage,400.02,H,15,2025-12-10 08:11:17,2025-12-10 11:23:17,SENT_TO_LIGNE,1003,2004,2001,2005,2002,production-day-2025-12-10.xlsx
PRG-776,18,Miette,263.45,G,11,2025-12-10 09:56:49,2025-12-10 18:16:07,SENT_TO_LIGNE,1003,2002,2005,2002,2002,production-day-2025-12-10.xlsx
PRG-460,19,CB Double parage,306.6,D,11,2025-12-10 06:49:03,2025-12-10 10:20:59,SENT_TO_LIGNE,1001,2003,2002,2003,2002,production-day-2025-12-10.xlsx
PRG-209,20,Miette,296.17,A,12,2025-12-10 07:44:10,2025-12-10 14:32:58,SENT_TO_LIGNE,1001,2003,2004,2003,2002,production-day-2025-12-10.xlsx
PRG-137,21,Longe précuit,192.84,G,34,2025-12-10 06:53:41,2025-12-10 16:20:26,SENT_TO_LIGNE,1003,2005,2004,2002,2003,production-day-2025-12-10.xlsx
PRG-563,22,Morcelé,301.7,I,10,2025-12-10 09:02:15,2025-12-10 14:42:41,SENT_TO_LIGNE,1001,2004,2003,2005,2004,production-day-2025-12-10.xlsx
PRG-585,23,CB Double parage,261.93,F,4,2025-12-10 09:39:28,2025-12-10 18:48:41,SENT_TO_LIGNE,1003,2001,2003,2004,2001,production-day-2025-12-10.xlsx
