parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-890,1,CB Simple parage,213.48,G,36,2026-02-16 09:19:22,2026-02-16 18:39:38,SENT_TO_LIGNE,1002,2005,2003,2003,2002,production-day-2026-02-16.xlsx
PRG-815,2,CB Simple parage,443.63,C,8,2026-02-16 07:30:07,2026-02-16 10:08:41,SENT_TO_LIGNE,1001,2005,2001,2002,2001,production-day-2026-02-16.xlsx
PRG-478,3,CT simple parage,430.5,D,31,2026-02-16 07:35:25,2026-02-16 12:14:48,SENT_TO_LIGNE,1002,2004,2001,2004,2005,production-day-2026-02-16.xlsx
PRG-408,4,CB Simple parage,406.69,B,9,2026-02-16 09:30:00,2026-02-16 17:04:08,SENT_TO_LIGNE,1002,2002,2003,2002,2002,production-day-2026-02-16.xlsx
PRG-695,5,CB Simple parage,232.22,H,27,2026-02-16 06:16:14,2026-02-16 09:06:54,SENT_TO_LIGNE,1003,2002,2003,2002,2005,production-day-2026-02-16.xlsx
PRG-208,6,CB Simple parage,331.33,I,10,2026-02-16 07:04:42,2026-02-16 09:07:22,SENT_TO_LIGNE,1002,2005,2004,2001,2005,production-day-2026-02-16.xlsx
PRG-687,7,CB Simple parage,261.72,G,7,2026-02-16 07:04:17,2026-02-16 14:17:02,SENT_TO_LIGNE,1001,2005,2002,2004,2005,production-day-2026-02-16.xlsx
PRG-991,8,CB Simple parage,193.39,A,22,2026-02-16 07:41:15,2026-02-16 16:12:30,SENT_TO_LIGNE,1002,2005,2005,2003,2001,production-day-2026-02-16.xlsx
PRG-679,9,CB Simple parage,296.69,A,14,2026-02-16 09:42:05,2026-02-16 15:27:51,SENT_TO_LIGNE,1001,2002,2003,2002,2001,production-day-2026-02-16.xlsx
PRG-977,10,Miette,346.03,A,9,2026-02-16 06:32:26,2026-02-16 12:54:50,SENT_TO_LIGNE,1002,2003,2002,2002,2002,production-day-2026-02-16.xlsx
PRG-274,11,CB Simple parage,262.8,I,3,2026-02-16 08:31:22,2026-02-16 15:22:46,SENT_TO_LIGNE,1001,2001,2005,2005,2002,production-day-2026-02-16.xlsx
PRG-116,12,CB Double parage,283.25,B,27,2026-02-16 07:43:24,2026-02-16 17:08:33,SENT_TO_LIGNE,1003,2001,2002,2003,2001,production-day-2026-02-16.xlsx
PRG-838,13,CB Simple parage,246.52,D,7,2026-02-16 09:04:23,2026-02-16 14:26:42,SENT_TO_LIGNE,1003,2002,2004,2005,2005,production-day-2026-02-16.xlsx
PRG-922,14,Longe précuit,182.5,A,26,2026-02-16 09:37:36,2026-02-16 11:38:09,SENT_TO_LIGNE,1002,2001,2002,2005,2005,production-day-2026-02-16.xlsx
PRG-723,15,CB Simple parage,314.64,I,9,2026-02-16 08:21:51,2026-02-16 13:48:27,SENT_TO_LIGNE,1002,2003,2003,2003,2002,production-day-2026-02-16.xlsx
PRG-196,16,CT simple parage,194.81,H,17,2026-02-16 06:48:09,2026-02-16 16:26:58,SENT_TO_LIGNE,1003,2004,2005,2003,2004,production-day-2026-02-16.xlsx
PRG-337,17,CB Simple parage,330.94,F,4,2026-02-16 06:29:32,2026-02-16 14:57:49,SENT_TO_LIGNE,1003,2005,2001,2002,2002,production-day-2026-02-16.xlsx
PRG-384,18,CB Simple parage,383.51,D,30,2026-02-16 09:47:43,2026-02-16 14:07:41,SENT_TO_LIGNE,1001,2002,2004,2001,2001,production-day-2026-02-16.xlsx
PRG-537,19,CT simple parage,356.48,E,21,2026-02-16 08:34:40,2026-02-16 15:02:43,SENT_TO_LIGNE,1003,2001,2005,2005,2001,production-day-2026-02-16.xlsx
PRG-515,20,CT simple parage,404.1,C,17,2026-02-16 09:27:26,2026-02-16 16:51:00,SENT_TO_LIGNE,1001,2001,2005,2005,2003,production-day-2026-02-16.xlsx
PRG-958,21,CB Simple parage,182.21,E,26,2026-02-16 09:52:10,2026-02-16 12:25:09,SENT_TO_LIGNE,1003,2001,2004,2001,2001,production-day-2026-02-16.xlsx
PRG-690,22,CT simple parage,431.86,G,33,2026-02-16 09:17:29,2026-02-16 18:39:48,SENT_TO_LIGNE,1002,2002,2005,2005,2003,production-day-2026-02-16.xlsx
PRG-447,23,CB Simple parage,196.73,A,3,2026-02-16 06:43:32,2026-02-16 12:47:36,SENT_TO_LIGNE,1002,2003,2001,2001,2002,production-day-2026-02-16.xlsx
PRG-174,24,Miette,200.4,B,21,2026-02-16 06:45:06,2026-02-16 10:13:25,SENT_TO_LIGNE,1001,2002,2002,2003,2005,production-day-2026-02-16.xlsx
PRG-110,25,Miette,423.01,E,18,2026-02-16 09:24:20,2026-02-16 13:31:05,SENT_TO_LIGNE,1003,2003,2005,2004,2003,production-day-2026-02-16.xlsx
PRG-998,26,Longe précuit,426.13,H,26,2026-02-16 09:37:20,2026-02-16 12:37:39,SENT_TO_LIGNE,1003,2003,2004,2001,2001,production-day-2026-02-16.xlsx
PRG-113,27,Miette,344.15,G,14,2026-02-16 07:22:31,2026-02-16 12:04:40,SENT_TO_LIGNE,1003,2005,2002,2004,2001,production-day-2026-02-16.xlsx
PRG-946,28,Longe précuit,382.55,G,14,2026-02-16 09:41:48,2026-02-16 17:21:25,SENT_TO_LIGNE,1003,2002,2003,2004,2004,production-day-2026-02-16.xlsx
PRG-383,29,CT simple parage,321.1,I,23,2026-02-16 07:06:05,2026-02-16 09:25:37,SENT_TO_LIGNE,1001,2001,2002,2001,2002,production-day-2026-02-16.xlsx
PRG-422,30,Miette,192.07,F,8,2026-02-16 08:13:12,2026-02-16 17:16:21,SENT_TO_LIGNE,1003,2005,2002,2005,2003,production-day-2026-02-16.xlsx
PRG-380,31,CB Simple parage,243.11,I,11,2026-02-16 07:08:06,2026-02-16 12:30:07,SENT_TO_LIGNE,1003,2004,2005,2005,2001,production-day-2026-02-16.xlsx
PRG-899,32,CB Simple parage,243.81,F,30,2026-02-16 08:35:12,2026-02-16 15:14:07,SENT_TO_LIGNE,1002,2005,2001,2003,2003,production-day-2026-02-16.xlsx
PRG-539,33,CB Simple parage,185.77,C,31,2026-02-16 06:23:12,2026-02-16 10:42:20,SENT_TO_LIGNE,1003,2004,2001,2004,2003,production-day-2026-02-16.xlsx
PRG-919,34,CT simple parage,444.84,H,6,2026-02-16 08:24:56,2026-02-16 12:26:06,SENT_TO_LIGNE,1003,2002,2004,2005,2005,production-day-2026-02-16.xlsx
PRG-370,35,CT simple parage,259.96,E,7,2026-02-16 09:20:33,2026-02-16 13:50:17,SENT_TO_LIGNE,1001,2004,2003,2002,2002,production-day-2026-02-16.xlsx
