palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-JY9AK84J,5/2 [2],Thon Entier au Naturel,3001,2026-01-21 09:06:37,production-day-2026-01-21.xlsx
PAL-L11PPQ17,400,Thon Entier au Naturel,3001,2026-01-21 14:22:49,production-day-2026-01-21.xlsx
PAL-48Z869ON,5/2 [2],Thon Emietté à l'Huile,3003,2026-01-21 09:39:03,production-day-2026-01-21.xlsx
PAL-CPD9WZ2Z,5/2 [1],Thon Entier à l'Huile,3003,2026-01-21 11:05:02,production-day-2026-01-21.xlsx
PAL-UDP0OP00,1/5,Thon Entier à l'Huile,3002,2026-01-21 14:03:19,production-day-2026-01-21.xlsx
PAL-6KX06U7G,5/2 [2],Thon Entier au Naturel,3002,2026-01-21 13:38:31,production-day-2026-01-21.xlsx
PAL-C9S07T2S,5/2 [1],Thon en Morceaux à l'Huile,3002,2026-01-21 13:52:43,production-day-2026-01-21.xlsx
PAL-K7NMU1D2,5/2 [2],Thon Emietté à l'Huile,3003,2026-01-21 18:26:42,production-day-2026-01-21.xlsx
PAL-JCIDE1YE,5/2 [2],Thon en Morceaux à l'Huile,3002,2026-01-21 17:30:58,production-day-2026-01-21.xlsx
PAL-DJ7IVEES,5/2 [2],Thon Emietté à la Tomate,3001,2026-01-21 13:30:34,production-day-2026-01-21.xlsx
PAL-984IJ0W1,5/2 [2],Thon Emietté à la Tomate,3001,2026-01-21 12:05:16,production-day-2026-01-21.xlsx
PAL-E87PG74H,5/2 [1],Thon Emietté à la Tomate,3002,2026-01-21 18:38:32,production-day-2026-01-21.xlsx
PAL-7E1KBR7O,1/5,Thon Emietté à l'Huile,3002,2026-01-21 17:06:07,production-day-2026-01-21.xlsx
PAL-GOSRO9XS,Manuel,Thon en Morceaux au Naturel,3003,2026-01-21 18:11:48,production-day-2026-01-21.xlsx
PAL-Z4S5COXB,5/2 [2],Thon Entier au Naturel,3002,2026-01-21 16:32:21,production-day-2026-01-21.xlsx
PAL-BEMHBLJB,Manuel,Thon en Morceaux au Naturel,3003,2026-01-21 13:03:28,production-day-2026-01-21.xlsx
PAL-PME6IUHH,1/5,Thon en Morceaux à l'Huile,3003,2026-01-21 08:52:51,production-day-2026-01-21.xlsx
PAL-770B8QRN,1/5,Thon en Morceaux à l'Huile,3003,2026-01-21 13:43:18,production-day-2026-01-21.xlsx
PAL-WZB9E6H5,5/2 [2],Thon en Morceaux à l'Huile,3001,2026-01-21 12:50:54,production-day-2026-01-21.xlsx
PAL-B7739VKW,5/2 [2],Thon Emietté à la Tomate,3003,2026-01-21 12:02:06,production-day-2026-01-21.xlsx
PAL-PBROC2VZ,400,Thon Emietté à la Tomate,3003,2026-01-21 17:31:39,production-day-2026-01-21.xlsx
PAL-8E9OKUMX,5/2 [2],Thon Entier à l'Huile,3002,2026-01-21 18:01:47,production-day-2026-01-21.xlsx
PAL-LVUR3UHY,400,Thon Entier au Naturel,3003,2026-01-21 15:16:24,production-day-2026-01-21.xlsx
PAL-1CPZVT41,5/2 [1],Thon Entier au Naturel,3001,2026-01-21 15:54:10,production-day-2026-01-21.xlsx
PAL-TOLM3DO0,5/2 [1],Thon en Morceaux au Naturel,3002,2026-01-21 12:23:59,production-day-2026-01-21.xlsx
PAL-W1Q3NNEQ,5/2 [1],Thon en Morceaux au Naturel,3002,2026-01-21 13:32:12,production-day-2026-01-21.xlsx
PAL-PYNYLXIV,5/2 [2],Thon Entier à l'Huile,3003,2026-01-21 13:37:00,production-day-2026-01-21.xlsx
PAL-YKJKTI2T,5/2 [2],Thon Emietté à l'Huile,3003,2026-01-21 11:19:06,production-day-2026-01-21.xlsx
PAL-J3Q02RE9,5/2 [1],Thon Entier au Naturel,3002,2026-01-21 16:00:17,production-day-2026-01-21.xlsx
PAL-YSQPCKJJ,5/2 [1],Thon en Morceaux à l'Huile,3003,2026-01-21 17:22:31,production-day-2026-01-21.xlsx
PAL-SSLZF8SC,5/2 [1],Thon Entier à l'Huile,3003,2026-01-21 17:46:23,production-day-2026-01-21.xlsx
PAL-TMPK3ZGS,5/2 [2],Thon en Morceaux à l'Huile,3003,2026-01-21 16:00:05,production-day-2026-01-21.xlsx
PAL-FJV23TEF,400,Thon Entier à l'Huile,3001,2026-01-21 13:09:36,production-day-2026-01-21.xlsx
PAL-3JYQ72NL,5/2 [1],Thon en Morceaux au Naturel,3002,2026-01-21 12:17:13,production-day-2026-01-21.xlsx
PAL-OA9QD1PT,5/2 [1],Thon Entier à l'Huile,3003,2026-01-21 08:59:31,production-day-2026-01-21.xlsx
PAL-6E1ZZ4KL,400,Thon Emietté à l'Huile,3002,2026-01-21 14:30:03,production-day-2026-01-21.xlsx
PAL-ZBDO74D4,1/5,Thon en Morceaux à l'Huile,3003,2026-01-21 15:31:17,production-day-2026-01-21.xlsx
PAL-1G8SPTCV,1/5,Thon en Morceaux à l'Huile,3002,2026-01-21 14:10:38,production-day-2026-01-21.xlsx
PAL-DRSCJGTH,5/2 [1],Thon Emietté à l'Huile,3003,2026-01-21 13:55:00,production-day-2026-01-21.xlsx
PAL-DD0TT24G,5/2 [1],Thon en Morceaux à l'Huile,3001,2026-01-21 15:24:11,production-day-2026-01-21.xlsx
