palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-F560NZF8,400,Thon en Morceaux au Naturel,3002,2026-02-24 17:29:27,production-day-2026-02-24.xlsx
PAL-2TQGHAN8,5/2 [1],Thon en Morceaux au Naturel,3003,2026-02-24 17:31:32,production-day-2026-02-24.xlsx
PAL-QO7OV9VZ,Manuel,Thon en Morceaux à l'Huile,3003,2026-02-24 11:08:12,production-day-2026-02-24.xlsx
PAL-TDNIVQOW,5/2 [1],Thon Entier à l'Huile,3003,2026-02-24 14:29:54,production-day-2026-02-24.xlsx
PAL-7STDXSCC,Manuel,Thon Entier au Naturel,3002,2026-02-24 15:00:35,production-day-2026-02-24.xlsx
PAL-0TDXFJ3Z,5/2 [1],Thon Emietté à l'Huile,3001,2026-02-24 17:37:57,production-day-2026-02-24.xlsx
PAL-O9A70ZT0,5/2 [1],Thon en Morceaux à l'Huile,3001,2026-02-24 14:04:55,production-day-2026-02-24.xlsx
PAL-YV7TXEOR,5/2 [2],Thon en Morceaux au Naturel,3002,2026-02-24 16:47:33,production-day-2026-02-24.xlsx
PAL-TLIVSMOC,5/2 [1],Thon en Morceaux à l'Huile,3001,2026-02-24 10:54:14,production-day-2026-02-24.xlsx
PAL-X8Q1WE6Z,5/2 [2],Thon Emietté à l'Huile,3002,2026-02-24 09:37:25,production-day-2026-02-24.xlsx
PAL-JJEA6D56,5/2 [1],Thon Entier au Naturel,3001,2026-02-24 16:35:19,production-day-2026-02-24.xlsx
PAL-FZXVKN5M,5/2 [2],Thon Entier au Naturel,3002,2026-02-24 14:19:50,production-day-2026-02-24.xlsx
PAL-JDD6GZMX,400,Thon en Morceaux à l'Huile,3003,2026-02-24 15:19:36,production-day-2026-02-24.xlsx
PAL-T51UYA32,5/2 [1],Thon en Morceaux à l'Huile,3001,2026-02-24 16:03:39,production-day-2026-02-24.xlsx
PAL-K2UVGNWJ,5/2 [2],Thon en Morceaux à l'Huile,3001,2026-02-24 17:34:39,production-day-2026-02-24.xlsx
PAL-XLA1VIYG,5/2 [2],Thon Entier à l'Huile,3002,2026-02-24 16:42:27,production-day-2026-02-24.xlsx
PAL-22J9ECJ8,5/2 [2],Thon Entier au Naturel,3003,2026-02-24 15:56:07,production-day-2026-02-24.xlsx
PAL-HILWKIQ6,400,Thon en Morceaux au Naturel,3003,2026-02-24 12:36:27,production-day-2026-02-24.xlsx
PAL-Y9F6G1JT,5/2 [1],Thon Entier au Naturel,3001,2026-02-24 18:27:14,production-day-2026-02-24.xlsx
PAL-6GI78KYY,1/5,Thon Emietté à l'Huile,3001,2026-02-24 17:04:22,production-day-2026-02-24.xlsx
PAL-J6O39B44,5/2 [2],Thon Entier à l'Huile,3003,2026-02-24 18:08:07,production-day-2026-02-24.xlsx
PAL-B6CRGSGU,5/2 [2],Thon en Morceaux au Naturel,3002,2026-02-24 12:55:11,production-day-2026-02-24.xlsx
