parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-204,1,Miette,231.27,H,16,2025-12-19 09:48:37,2025-12-19 13:08:05,SENT_TO_LIGNE,1002,2003,2005,2002,2002,production-day-2025-12-19.xlsx
PRG-613,2,CB Double parage,394.88,A,30,2025-12-19 07:49:55,2025-12-19 17:14:06,SENT_TO_LIGNE,1002,2005,2001,2002,2005,production-day-2025-12-19.xlsx
PRG-682,3,CB Simple parage,407.22,E,33,2025-12-19 07:44:05,2025-12-19 10:00:35,SENT_TO_LIGNE,1001,2002,2003,2005,2003,production-day-2025-12-19.xlsx
PRG-693,4,Morcelé,205.97,G,25,2025-12-19 09:41:44,2025-12-19 17:56:53,SENT_TO_LIGNE,1002,2002,2004,2003,2003,production-day-2025-12-19.xlsx
PRG-489,5,CB Simple parage,188.47,A,26,2025-12-19 07:14:26,2025-12-19 13:54:54,SENT_TO_LIGNE,1003,2003,2003,2004,2005,production-day-2025-12-19.xlsx
PRG-553,6,CB Double parage,276.43,F,31,2025-12-19 06:46:03,2025-12-19 15:35:16,SENT_TO_LIGNE,1001,2003,2002,2001,2005,production-day-2025-12-19.xlsx
PRG-846,7,CB Double parage,266.81,D,30,2025-12-19 06:47:15,2025-12-19 13:35:10,SENT_TO_LIGNE,1002,2004,2004,2004,2005,production-day-2025-12-19.xlsx
PRG-591,8,CB Simple parage,236.79,B,33,2025-12-19 09:36:59,2025-12-19 17:51:26,SENT_TO_LIGNE,1003,2005,2005,2003,2001,production-day-2025-12-19.xlsx
PRG-247,9,Miette,411.81,I,30,2025-12-19 09:09:03,2025-12-19 11:43:12,SENT_TO_LIGNE,1002,2002,2005,2005,2001,production-day-2025-12-19.xlsx
PRG-354,10,CB Simple parage,265.98,B,26,2025-12-19 08:14:29,2025-12-19 12:00:58,SENT_TO_LIGNE,1003,2001,2004,2005,2005,production-day-2025-12-19.xlsx
PRG-574,11,CT simple parage,249.48,I,18,2025-12-19 06:24:06,2025-12-19 08:51:09,SENT_TO_LIGNE,1002,2005,2005,2001,2001,production-day-2025-12-19.xlsx
PRG-520,12,Morcelé,341.05,H,26,2025-12-19 08:23:59,2025-12-19 11:52:31,SENT_TO_LIGNE,1003,2005,2004,2005,2005,production-day-2025-12-19.xlsx
PRG-275,13,CB Double parage,331.26,E,5,2025-12-19 06:35:24,2025-12-19 10:46:20,SENT_TO_LIGNE,1001,2003,2004,2005,2003,production-day-2025-12-19.xlsx
PRG-287,14,CB Simple parage,198.13,H,36,2025-12-19 09:57:01,2025-12-19 17:56:35,SENT_TO_LIGNE,1002,2003,2005,2002,2005,production-day-2025-12-19.xlsx
PRG-414,15,CT simple parage,361.5,D,36,2025-12-19 07:05:39,2025-12-19 14:16:01,SENT_TO_LIGNE,1002,2002,2004,2004,2001,production-day-2025-12-19.xlsx
PRG-688,16,CB Double parage,420.36,D,28,2025-12-19 09:09:06,2025-12-19 14:48:08,SENT_TO_LIGNE,1003,2001,2003,2004,2003,production-day-2025-12-19.xlsx
PRG-118,17,CB Simple parage,336.07,C,1,2025-12-19 07:46:28,2025-12-19 16:40:40,SENT_TO_LIGNE,1002,2001,2002,2003,2005,production-day-2025-12-19.xlsx
PRG-214,18,Miette,345.28,C,1,2025-12-19 07:36:48,2025-12-19 11:10:50,SENT_TO_LIGNE,1001,2001,2003,2004,2001,production-day-2025-12-19.xlsx
PRG-756,19,CB Simple parage,186.91,E,12,2025-12-19 07:20:17,2025-12-19 12:44:36,SENT_TO_LIGNE,1003,2004,2002,2002,2004,production-day-2025-12-19.xlsx
PRG-676,20,Miette,307.99,G,1,2025-12-19 07:20:55,2025-12-19 10:41:58,SENT_TO_LIGNE,1003,2004,2002,2003,2001,production-day-2025-12-19.xlsx
PRG-136,21,Miette,301.08,D,30,2025-12-19 06:23:49,2025-12-19 08:31:09,SENT_TO_LIGNE,1003,2002,2002,2004,2002,production-day-2025-12-19.xlsx
PRG-469,22,CB Simple parage,342.73,A,16,2025-12-19 06:07:33,2025-12-19 08:29:09,SENT_TO_LIGNE,1001,2005,2001,2002,2001,production-day-2025-12-19.xlsx
PRG-676,23,Morcelé,379.54,G,1,2025-12-19 08:18:46,2025-12-19 13:25:52,SENT_TO_LIGNE,1002,2002,2003,2001,2004,production-day-2025-12-19.xlsx
PRG-849,24,CB Simple parage,250.2,A,7,2025-12-19 09:10:39,2025-12-19 13:29:38,SENT_TO_LIGNE,1001,2004,2001,2005,2002,production-day-2025-12-19.xlsx
PRG-362,25,CB Simple parage,229.28,F,34,2025-12-19 07:09:56,2025-12-19 10:05:20,SENT_TO_LIGNE,1001,2003,2002,2002,2003,production-day-2025-12-19.xlsx
PRG-324,26,CB Simple parage,206.69,C,33,2025-12-19 09:55:47,2025-12-19 19:41:20,SENT_TO_LIGNE,1001,2005,2005,2003,2001,production-day-2025-12-19.xlsx
PRG-435,27,CB Simple parage,422.02,B,3,2025-12-19 06:17:01,2025-12-19 10:00:09,SENT_TO_LIGNE,1002,2001,2002,2001,2001,production-day-2025-12-19.xlsx
PRG-901,28,Morcelé,339.47,C,7,2025-12-19 09:26:48,2025-12-19 14:45:41,SENT_TO_LIGNE,1002,2003,2001,2001,2001,production-day-2025-12-19.xlsx
