parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-694,1,CB Simple parage,299.97,I,22,2025-11-21 09:59:27,2025-11-21 17:52:36,SENT_TO_LIGNE,1003,2003,2001,2002,2001,production-day-2025-11-21.xlsx
PRG-666,2,CB Simple parage,237.83,I,30,2025-11-21 06:47:04,2025-11-21 15:25:11,SENT_TO_LIGNE,1001,2002,2001,2004,2004,production-day-2025-11-21.xlsx
PRG-367,3,CB Double parage,202.4,C,2,2025-11-21 08:09:13,2025-11-21 11:16:59,SENT_TO_LIGNE,1002,2004,2005,2003,2003,production-day-2025-11-21.xlsx
PRG-483,4,Morcelé,266.72,D,30,2025-11-21 09:23:34,2025-11-21 11:51:32,SENT_TO_LIGNE,1002,2004,2002,2005,2004,production-day-2025-11-21.xlsx
PRG-483,5,CB Double parage,241.72,C,6,2025-11-21 09:14:56,2025-11-21 16:11:52,SENT_TO_LIGNE,1001,2005,2002,2004,2001,production-day-2025-11-21.xlsx
PRG-681,6,CB Simple parage,190.44,G,23,2025-11-21 06:52:19,2025-11-21 14:19:24,SENT_TO_LIGNE,1002,2003,2001,2001,2003,production-day-2025-11-21.xlsx
PRG-726,7,Longe précuit,332.86,E,31,2025-11-21 09:20:35,2025-11-21 12:04:14,SENT_TO_LIGNE,1002,2004,2004,2003,2004,production-day-2025-11-21.xlsx
PRG-292,8,Morcelé,373.02,G,28,2025-11-21 08:16:41,2025-11-21 14:24:25,SENT_TO_LIGNE,1003,2005,2001,2001,2005,production-day-2025-11-21.xlsx
PRG-352,9,Longe précuit,449.92,H,10,2025-11-21 09:26:27,2025-11-21 11:35:08,SENT_TO_LIGNE,1002,2003,2003,2003,2002,production-day-2025-11-21.xlsx
PRG-128,10,CB Simple parage,314.38,C,19,2025-11-21 09:05:46,2025-11-21 12:04:59,SENT_TO_LIGNE,1001,2003,2004,2003,2005,production-day-2025-11-21.xlsx
PRG-363,11,CT simple parage,181.4,B,5,2025-11-21 07:53:31,2025-11-21 16:46:04,SENT_TO_LIGNE,1001,2005,2002,2005,2005,production-day-2025-11-21.xlsx
PRG-492,12,CB Double parage,294.93,C,1,2025-11-21 09:31:52,2025-11-21 16:09:22,SENT_TO_LIGNE,1001,2005,2002,2004,2004,production-day-2025-11-21.xlsx
PRG-848,13,CB Double parage,209.32,C,13,2025-11-21 06:30:01,2025-11-21 14:43:09,SENT_TO_LIGNE,1002,2001,2002,2005,2002,production-day-2025-11-21.xlsx
PRG-435,14,CB Double parage,359.06,D,22,2025-11-21 06:33:10,2025-11-21 13:17:26,SENT_TO_LIGNE,1003,2004,2005,2003,2003,production-day-2025-11-21.xlsx
PRG-837,15,Morcelé,217.7,C,2,2025-11-21 06:23:48,2025-11-21 08:38:51,SENT_TO_LIGNE,1001,2003,2003,2002,2005,production-day-2025-11-21.xlsx
PRG-375,16,CB Simple parage,439.55,H,29,2025-11-21 06:07:53,2025-11-21 09:37:11,SENT_TO_LIGNE,1001,2004,2005,2001,2001,production-day-2025-11-21.xlsx
PRG-352,17,Miette,199.19,B,27,2025-11-21 09:40:17,2025-11-21 15:14:04,SENT_TO_LIGNE,1002,2005,2002,2005,2001,production-day-2025-11-21.xlsx
PRG-471,18,CB Double parage,379.65,G,9,2025-11-21 08:54:56,2025-11-21 15:49:17,SENT_TO_LIGNE,1002,2005,2001,2004,2004,production-day-2025-11-21.xlsx
PRG-268,19,CB Simple parage,371.9,C,36,2025-11-21 09:44:40,2025-11-21 14:24:41,SENT_TO_LIGNE,1003,2002,2003,2002,2002,production-day-2025-11-21.xlsx
PRG-921,20,CT simple parage,336.65,G,8,2025-11-21 08:49:05,2025-11-21 14:54:40,SENT_TO_LIGNE,1001,2001,2001,2002,2005,production-day-2025-11-21.xlsx
PRG-630,21,Miette,200.28,G,18,2025-11-21 09:14:16,2025-11-21 18:51:05,SENT_TO_LIGNE,1003,2004,2002,2003,2004,production-day-2025-11-21.xlsx
PRG-132,22,CB Simple parage,294.98,F,11,2025-11-21 08:07:36,2025-11-21 15:08:27,SENT_TO_LIGNE,1003,2001,2005,2005,2001,production-day-2025-11-21.xlsx
PRG-482,23,CB Simple parage,363.88,C,19,2025-11-21 08:20:25,2025-11-21 12:13:02,SENT_TO_LIGNE,1001,2003,2005,2005,2004,production-day-2025-11-21.xlsx
PRG-463,24,CB Simple parage,377.54,G,30,2025-11-21 07:13:06,2025-11-21 14:29:08,SENT_TO_LIGNE,1002,2001,2004,2002,2005,production-day-2025-11-21.xlsx
