palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-BWCEYAHB,Manuel,Thon en Morceaux au Naturel,3002,2026-03-02 16:36:01,production-day-2026-03-02.xlsx
PAL-IGGRAOML,5/2 [1],Thon Emietté à la Tomate,3001,2026-03-02 17:24:35,production-day-2026-03-02.xlsx
PAL-SUW9NYRM,5/2 [1],Thon Emietté à la Tomate,3002,2026-03-02 12:52:55,production-day-2026-03-02.xlsx
PAL-DBVZSPRF,5/2 [2],Thon Emietté à la Tomate,3003,2026-03-02 11:25:48,production-day-2026-03-02.xlsx
PAL-N8HNCN95,5/2 [1],Thon Entier au Naturel,3002,2026-03-02 12:56:19,production-day-2026-03-02.xlsx
PAL-EYVSAKO7,5/2 [1],Thon Entier à l'Huile,3001,2026-03-02 10:53:16,production-day-2026-03-02.xlsx
PAL-H2AO1Y2T,5/2 [1],Thon Emietté à la Tomate,3003,2026-03-02 16:47:54,production-day-2026-03-02.xlsx
PAL-XTT7QAN1,5/2 [2],Thon en Morceaux à l'Huile,3002,2026-03-02 15:51:08,production-day-2026-03-02.xlsx
PAL-P95J4M61,Manuel,Thon Entier à l'Huile,3002,2026-03-02 13:33:03,production-day-2026-03-02.xlsx
PAL-UIT41GS2,400,Thon Emietté à la Tomate,3003,2026-03-02 18:08:19,production-day-2026-03-02.xlsx
PAL-CNVQMRN9,5/2 [2],Thon Entier à l'Huile,3001,2026-03-02 13:01:20,production-day-2026-03-02.xlsx
PAL-PIPPS50V,5/2 [2],Thon Emietté à l'Huile,3001,2026-03-02 10:16:59,production-day-2026-03-02.xlsx
PAL-NU7QPPRR,400,Thon Emietté à la Tomate,3003,2026-03-02 15:08:15,production-day-2026-03-02.xlsx
PAL-CNYIAA24,5/2 [1],Thon en Morceaux à l'Huile,3001,2026-03-02 10:00:25,production-day-2026-03-02.xlsx
PAL-XT0SY1M7,1/5,Thon Entier à l'Huile,3001,2026-03-02 15:16:16,production-day-2026-03-02.xlsx
PAL-O418ZDG7,5/2 [2],Thon Entier au Naturel,3002,2026-03-02 18:08:58,production-day-2026-03-02.xlsx
PAL-NIR24PFT,1/5,Thon en Morceaux à l'Huile,3003,2026-03-02 14:09:35,production-day-2026-03-02.xlsx
PAL-HEEUQ0ZM,5/2 [2],Thon en Morceaux à l'Huile,3002,2026-03-02 13:50:51,production-day-2026-03-02.xlsx
PAL-OX87OM9F,5/2 [2],Thon Entier au Naturel,3002,2026-03-02 15:27:57,production-day-2026-03-02.xlsx
PAL-N58QTQM1,400,Thon Emietté à l'Huile,3003,2026-03-02 17:31:43,production-day-2026-03-02.xlsx
PAL-XN2U2X3Q,5/2 [1],Thon Entier au Naturel,3002,2026-03-02 13:09:38,production-day-2026-03-02.xlsx
PAL-61MYTQJV,1/5,Thon Entier à l'Huile,3002,2026-03-02 13:37:36,production-day-2026-03-02.xlsx
PAL-TNO1Q910,1/5,Thon Entier au Naturel,3002,2026-03-02 14:31:45,production-day-2026-03-02.xlsx
PAL-H0Y0M8G0,1/5,Thon Entier à l'Huile,3002,2026-03-02 15:36:42,production-day-2026-03-02.xlsx
PAL-9WZW574X,5/2 [2],Thon Emietté à l'Huile,3001,2026-03-02 14:42:02,production-day-2026-03-02.xlsx
PAL-HRO1D6RM,Manuel,Thon en Morceaux à l'Huile,3003,2026-03-02 14:43:19,production-day-2026-03-02.xlsx
PAL-UA5PH8IT,5/2 [1],Thon Entier à l'Huile,3003,2026-03-02 16:41:29,production-day-2026-03-02.xlsx
PAL-DGI38DJV,400,Thon en Morceaux au Naturel,3002,2026-03-02 18:07:41,production-day-2026-03-02.xlsx
PAL-QUF75XQM,Manuel,Thon Emietté à la Tomate,3003,2026-03-02 10:50:25,production-day-2026-03-02.xlsx
PAL-QQ00CT36,5/2 [2],Thon Emietté à la Tomate,3001,2026-03-02 12:25:25,production-day-2026-03-02.xlsx
PAL-DU71NLHQ,5/2 [1],Thon en Morceaux à l'Huile,3003,2026-03-02 12:02:35,production-day-2026-03-02.xlsx
PAL-9WL62OAM,400,Thon Entier à l'Huile,3003,2026-03-02 09:31:12,production-day-2026-03-02.xlsx
PAL-98U231DW,5/2 [1],Thon en Morceaux à l'Huile,3003,2026-03-02 11:13:19,production-day-2026-03-02.xlsx
PAL-50TKSVYY,5/2 [2],Thon en Morceaux à l'Huile,3002,2026-03-02 12:09:03,production-day-2026-03-02.xlsx
PAL-0VM5VQ0U,Manuel,Thon Entier à l'Huile,3001,2026-03-02 14:19:57,production-day-2026-03-02.xlsx
PAL-EVKD8YE2,5/2 [1],Thon Emietté à la Tomate,3002,2026-03-02 13:08:45,production-day-2026-03-02.xlsx
PAL-Q6A7RHM9,400,Thon Emietté à l'Huile,3002,2026-03-02 13:17:16,production-day-2026-03-02.xlsx
PAL-IJDIBG87,400,Thon Entier à l'Huile,3001,2026-03-02 14:02:11,production-day-2026-03-02.xlsx
PAL-3L80BZGK,5/2 [1],Thon Entier au Naturel,3002,2026-03-02 11:31:30,production-day-2026-03-02.xlsx
PAL-XYZR0F5Q,1/5,Thon en Morceaux à l'Huile,3002,2026-03-02 12:10:40,production-day-2026-03-02.xlsx
