parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-519,1,CB Simple parage,365.7,D,24,2026-01-22 07:33:33,2026-01-22 15:33:01,SENT_TO_LIGNE,1002,2005,2005,2004,2001,production-day-2026-01-22.xlsx
PRG-234,2,CB Simple parage,316.0,A,19,2026-01-22 07:07:54,2026-01-22 15:43:58,SENT_TO_LIGNE,1001,2003,2003,2005,2002,production-day-2026-01-22.xlsx
PRG-889,3,Morcelé,296.04,D,17,2026-01-22 09:29:01,2026-01-22 15:45:07,SENT_TO_LIGNE,1002,2003,2001,2004,2005,production-day-2026-01-22.xlsx
PRG-969,4,CB Double parage,407.11,G,31,2026-01-22 09:04:22,2026-01-22 15:13:02,SENT_TO_LIGNE,1001,2004,2001,2001,2003,production-day-2026-01-22.xlsx
PRG-690,5,Morcelé,200.8,A,13,2026-01-22 09:22:15,2026-01-22 18:09:34,SENT_TO_LIGNE,1001,2002,2004,2002,2002,production-day-2026-01-22.xlsx
PRG-328,6,CB Double parage,194.8,A,30,2026-01-22 07:40:50,2026-01-22 11:30:04,SENT_TO_LIGNE,1001,2004,2002,2005,2003,production-day-2026-01-22.xlsx
PRG-400,7,Morcelé,382.25,A,34,2026-01-22 08:56:30,2026-01-22 14:51:46,SENT_TO_LIGNE,1003,2001,2005,2002,2004,production-day-2026-01-22.xlsx
PRG-510,8,CT simple parage,397.63,F,8,2026-01-22 07:58:40,2026-01-22 17:02:00,SENT_TO_LIGNE,1003,2004,2002,2004,2003,production-day-2026-01-22.xlsx
PRG-717,9,CT simple parage,297.1,B,17,2026-01-22 08:50:00,2026-01-22 17:01:46,SENT_TO_LIGNE,1003,2004,2001,2001,2003,production-day-2026-01-22.xlsx
PRG-928,10,CB Simple parage,422.72,B,36,2026-01-22 09:20:22,2026-01-22 19:15:54,SENT_TO_LIGNE,1003,2003,2002,2002,2004,production-day-2026-01-22.xlsx
PRG-381,11,CB Double parage,323.81,B,4,2026-01-22 06:47:45,2026-01-22 14:07:17,SENT_TO_LIGNE,1002,2005,2004,2005,2003,production-day-2026-01-22.xlsx
PRG-518,12,CB Double parage,426.58,E,8,2026-01-22 07:12:51,2026-01-22 11:26:08,SENT_TO_LIGNE,1003,2001,2005,2003,2005,production-day-2026-01-22.xlsx
PRG-322,13,CB Simple parage,233.76,E,9,2026-01-22 06:33:11,2026-01-22 09:12:36,SENT_TO_LIGNE,1001,2002,2004,2002,2002,production-day-2026-01-22.xlsx
