parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-992,1,CT simple parage,198.45,C,18,2025-11-17 08:17:59,2025-11-17 10:40:36,SENT_TO_LIGNE,1002,2004,2002,2002,2001,production-day-2025-11-17.xlsx
PRG-631,2,CB Simple parage,224.54,F,10,2025-11-17 08:18:35,2025-11-17 13:23:16,SENT_TO_LIGNE,1002,2005,2005,2004,2005,production-day-2025-11-17.xlsx
PRG-725,3,CB Double parage,243.34,A,28,2025-11-17 08:49:47,2025-11-17 13:16:24,SENT_TO_LIGNE,1003,2001,2002,2002,2002,production-day-2025-11-17.xlsx
PRG-462,4,CB Double parage,204.56,E,17,2025-11-17 09:54:11,2025-11-17 19:16:05,SENT_TO_LIGNE,1003,2003,2002,2002,2005,production-day-2025-11-17.xlsx
PRG-732,5,CT simple parage,419.73,E,4,2025-11-17 09:52:26,2025-11-17 17:44:14,SENT_TO_LIGNE,1002,2001,2003,2002,2005,production-day-2025-11-17.xlsx
PRG-731,6,CB Simple parage,220.97,E,7,2025-11-17 07:20:57,2025-11-17 14:24:53,SENT_TO_LIGNE,1002,2002,2002,2001,2001,production-day-2025-11-17.xlsx
PRG-140,7,Miette,347.51,I,36,2025-11-17 08:34:42,2025-11-17 13:20:55,SENT_TO_LIGNE,1003,2001,2003,2003,2004,production-day-2025-11-17.xlsx
PRG-740,8,Longe précuit,377.01,E,14,2025-11-17 07:36:35,2025-11-17 16:56:51,SENT_TO_LIGNE,1001,2002,2002,2002,2003,production-day-2025-11-17.xlsx
PRG-854,9,Morcelé,446.24,I,5,2025-11-17 07:07:36,2025-11-17 09:58:45,SENT_TO_LIGNE,1001,2004,2005,2004,2003,production-day-2025-11-17.xlsx
PRG-652,10,CB Double parage,430.6,I,5,2025-11-17 09:26:58,2025-11-17 15:15:05,SENT_TO_LIGNE,1002,2001,2003,2001,2002,production-day-2025-11-17.xlsx
PRG-411,11,CT simple parage,344.09,A,12,2025-11-17 08:42:31,2025-11-17 13:16:09,SENT_TO_LIGNE,1003,2003,2002,2005,2003,production-day-2025-11-17.xlsx
PRG-267,12,CB Simple parage,426.86,F,19,2025-11-17 08:26:21,2025-11-17 16:37:45,SENT_TO_LIGNE,1002,2002,2004,2003,2002,production-day-2025-11-17.xlsx
PRG-796,13,CT simple parage,298.6,E,23,2025-11-17 08:38:09,2025-11-17 12:20:21,SENT_TO_LIGNE,1003,2004,2002,2004,2004,production-day-2025-11-17.xlsx
PRG-494,14,CB Simple parage,370.86,C,7,2025-11-17 06:17:45,2025-11-17 15:38:45,SENT_TO_LIGNE,1003,2004,2003,2002,2005,production-day-2025-11-17.xlsx
PRG-190,15,CB Simple parage,252.26,D,18,2025-11-17 06:49:50,2025-11-17 15:49:00,SENT_TO_LIGNE,1001,2005,2001,2005,2004,production-day-2025-11-17.xlsx
PRG-713,16,Morcelé,265.71,F,12,2025-11-17 08:50:04,2025-11-17 17:25:22,SENT_TO_LIGNE,1003,2004,2003,2002,2002,production-day-2025-11-17.xlsx
PRG-682,17,CB Simple parage,269.04,B,25,2025-11-17 06:16:15,2025-11-17 10:53:05,SENT_TO_LIGNE,1001,2005,2001,2003,2003,production-day-2025-11-17.xlsx
PRG-226,18,Morcelé,346.44,B,34,2025-11-17 06:32:01,2025-11-17 16:29:30,SENT_TO_LIGNE,1001,2001,2003,2001,2003,production-day-2025-11-17.xlsx
PRG-693,19,Morcelé,272.25,F,25,2025-11-17 07:50:04,2025-11-17 16:18:01,SENT_TO_LIGNE,1001,2003,2001,2001,2001,production-day-2025-11-17.xlsx
PRG-463,20,Morcelé,409.58,G,33,2025-11-17 06:40:43,2025-11-17 10:23:02,SENT_TO_LIGNE,1003,2004,2004,2005,2002,production-day-2025-11-17.xlsx
PRG-377,21,CT simple parage,280.79,I,3,2025-11-17 06:47:59,2025-11-17 13:30:01,SENT_TO_LIGNE,1001,2003,2001,2003,2004,production-day-2025-11-17.xlsx
PRG-673,22,Longe précuit,193.8,I,15,2025-11-17 08:03:34,2025-11-17 15:43:35,SENT_TO_LIGNE,1001,2002,2003,2002,2005,production-day-2025-11-17.xlsx
PRG-751,23,CB Simple parage,368.8,I,20,2025-11-17 06:01:07,2025-11-17 13:28:57,SENT_TO_LIGNE,1003,2005,2004,2001,2001,production-day-2025-11-17.xlsx
PRG-559,24,Longe précuit,371.41,C,35,2025-11-17 09:27:15,2025-11-17 15:45:53,SENT_TO_LIGNE,1002,2003,2003,2004,2003,production-day-2025-11-17.xlsx
PRG-295,25,Morcelé,294.87,I,33,2025-11-17 08:23:08,2025-11-17 13:16:23,SENT_TO_LIGNE,1002,2005,2001,2002,2002,production-day-2025-11-17.xlsx
PRG-166,26,CB Simple parage,244.96,C,10,2025-11-17 09:35:33,2025-11-17 12:02:25,SENT_TO_LIGNE,1002,2003,2004,2005,2004,production-day-2025-11-17.xlsx
PRG-393,27,CB Simple parage,238.98,G,14,2025-11-17 07:42:38,2025-11-17 16:26:34,SENT_TO_LIGNE,1002,2001,2003,2004,2002,production-day-2025-11-17.xlsx
PRG-649,28,CT simple parage,421.52,C,29,2025-11-17 07:15:41,2025-11-17 16:45:07,SENT_TO_LIGNE,1003,2005,2002,2005,2004,production-day-2025-11-17.xlsx
PRG-935,29,CT simple parage,244.9,B,34,2025-11-17 07:02:32,2025-11-17 09:25:01,SENT_TO_LIGNE,1003,2003,2005,2005,2002,production-day-2025-11-17.xlsx
PRG-259,30,Miette,344.42,H,32,2025-11-17 07:45:51,2025-11-17 10:08:02,SENT_TO_LIGNE,1001,2005,2003,2002,2001,production-day-2025-11-17.xlsx
PRG-282,31,CB Double parage,395.55,C,36,2025-11-17 06:40:00,2025-11-17 12:22:28,SENT_TO_LIGNE,1001,2005,2001,2003,2003,production-day-2025-11-17.xlsx
PRG-451,32,CB Simple parage,329.62,D,1,2025-11-17 07:27:07,2025-11-17 10:00:45,SENT_TO_LIGNE,1002,2004,2001,2002,2004,production-day-2025-11-17.xlsx
PRG-244,33,CB Simple parage,329.98,G,34,2025-11-17 07:47:51,2025-11-17 13:14:48,SENT_TO_LIGNE,1002,2001,2004,2004,2001,production-day-2025-11-17.xlsx
PRG-163,34,CB Simple parage,291.42,D,7,2025-11-17 07:06:05,2025-11-17 10:17:37,SENT_TO_LIGNE,1003,2004,2003,2004,2002,production-day-2025-11-17.xlsx
PRG-993,35,Miette,382.59,F,6,2025-11-17 07:16:49,2025-11-17 09:44:18,SENT_TO_LIGNE,1001,2004,2005,2001,2003,production-day-2025-11-17.xlsx
PRG-769,36,CT simple parage,445.5,A,5,2025-11-17 06:46:14,2025-11-17 12:10:31,SENT_TO_LIGNE,1001,2005,2001,2001,2004,production-day-2025-11-17.xlsx
PRG-564,37,Miette,448.39,I,15,2025-11-17 09:39:46,2025-11-17 12:04:08,SENT_TO_LIGNE,1001,2001,2004,2001,2004,production-day-2025-11-17.xlsx
PRG-710,38,CB Simple parage,202.26,H,32,2025-11-17 06:49:55,2025-11-17 13:06:33,SENT_TO_LIGNE,1002,2003,2001,2004,2001,production-day-2025-11-17.xlsx
PRG-725,39,CB Simple parage,226.59,H,10,2025-11-17 09:54:19,2025-11-17 12:43:59,SENT_TO_LIGNE,1003,2002,2002,2003,2005,production-day-2025-11-17.xlsx
PRG-106,40,Longe précuit,308.73,A,27,2025-11-17 09:16:57,2025-11-17 18:23:31,SENT_TO_LIGNE,1003,2001,2003,2001,2005,production-day-2025-11-17.xlsx
