parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-703,1,CB Simple parage,430.07,D,31,2025-12-24 09:32:12,2025-12-24 12:25:48,SENT_TO_LIGNE,1001,2005,2005,2002,2005,production-day-2025-12-24.xlsx
PRG-251,2,CT simple parage,405.47,F,35,2025-12-24 06:51:14,2025-12-24 09:43:59,SENT_TO_LIGNE,1001,2003,2005,2003,2004,production-day-2025-12-24.xlsx
PRG-640,3,Morcelé,229.1,B,15,2025-12-24 07:14:55,2025-12-24 09:55:17,SENT_TO_LIGNE,1002,2004,2005,2003,2002,production-day-2025-12-24.xlsx
PRG-262,4,CT simple parage,374.4,C,11,2025-12-24 06:20:26,2025-12-24 13:01:43,SENT_TO_LIGNE,1001,2003,2005,2004,2001,production-day-2025-12-24.xlsx
PRG-131,5,CB Simple parage,182.55,H,5,2025-12-24 06:18:57,2025-12-24 12:34:39,SENT_TO_LIGNE,1003,2002,2001,2004,2003,production-day-2025-12-24.xlsx
PRG-871,6,CB Simple parage,234.53,B,9,2025-12-24 08:32:39,2025-12-24 14:15:00,SENT_TO_LIGNE,1002,2003,2003,2005,2002,production-day-2025-12-24.xlsx
PRG-473,7,CB Simple parage,228.65,I,17,2025-12-24 07:07:16,2025-12-24 14:02:21,SENT_TO_LIGNE,1003,2002,2004,2001,2004,production-day-2025-12-24.xlsx
PRG-569,8,CB Simple parage,209.99,G,2,2025-12-24 09:37:15,2025-12-24 11:37:45,SENT_TO_LIGNE,1003,2001,2005,2005,2002,production-day-2025-12-24.xlsx
PRG-139,9,CB Double parage,250.34,D,2,2025-12-24 06:28:18,2025-12-24 14:36:42,SENT_TO_LIGNE,1003,2003,2004,2002,2002,production-day-2025-12-24.xlsx
PRG-104,10,Morcelé,180.54,C,17,2025-12-24 07:41:58,2025-12-24 11:14:35,SENT_TO_LIGNE,1001,2001,2001,2001,2001,production-day-2025-12-24.xlsx
PRG-602,11,CB Simple parage,276.5,G,19,2025-12-24 09:13:43,2025-12-24 18:07:37,SENT_TO_LIGNE,1002,2001,2001,2005,2002,production-day-2025-12-24.xlsx
PRG-968,12,CB Simple parage,418.58,E,21,2025-12-24 07:12:52,2025-12-24 15:46:54,SENT_TO_LIGNE,1001,2005,2005,2001,2004,production-day-2025-12-24.xlsx
PRG-361,13,CB Simple parage,440.23,B,33,2025-12-24 07:53:26,2025-12-24 14:30:09,SENT_TO_LIGNE,1001,2003,2004,2003,2005,production-day-2025-12-24.xlsx
PRG-866,14,CB Simple parage,408.33,F,12,2025-12-24 07:19:14,2025-12-24 13:31:51,SENT_TO_LIGNE,1003,2001,2003,2003,2005,production-day-2025-12-24.xlsx
PRG-833,15,CB Simple parage,447.48,I,27,2025-12-24 09:30:49,2025-12-24 18:18:28,SENT_TO_LIGNE,1002,2003,2003,2004,2001,production-day-2025-12-24.xlsx
