parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-124,1,CB Double parage,202.82,C,27,2026-02-26 06:43:39,2026-02-26 14:46:39,SENT_TO_LIGNE,1003,2003,2001,2002,2001,production-day-2026-02-26.xlsx
PRG-746,2,Morcelé,387.74,F,28,2026-02-26 06:34:38,2026-02-26 09:56:08,SENT_TO_LIGNE,1003,2002,2003,2001,2001,production-day-2026-02-26.xlsx
PRG-965,3,Longe précuit,228.08,E,2,2026-02-26 08:47:41,2026-02-26 12:00:03,SENT_TO_LIGNE,1001,2001,2002,2002,2001,production-day-2026-02-26.xlsx
PRG-197,4,Longe précuit,232.3,B,22,2026-02-26 06:43:07,2026-02-26 14:09:56,SENT_TO_LIGNE,1001,2002,2003,2005,2005,production-day-2026-02-26.xlsx
PRG-266,5,CT simple parage,317.1,F,25,2026-02-26 09:25:33,2026-02-26 17:52:34,SENT_TO_LIGNE,1003,2003,2001,2004,2003,production-day-2026-02-26.xlsx
PRG-470,6,CB Simple parage,358.58,B,19,2026-02-26 09:13:51,2026-02-26 11:33:28,SENT_TO_LIGNE,1003,2001,2004,2003,2001,production-day-2026-02-26.xlsx
PRG-393,7,CB Simple parage,203.3,E,23,2026-02-26 09:54:33,2026-02-26 12:38:36,SENT_TO_LIGNE,1002,2004,2004,2002,2004,production-day-2026-02-26.xlsx
PRG-673,8,CB Simple parage,332.86,C,34,2026-02-26 07:08:00,2026-02-26 16:30:23,SENT_TO_LIGNE,1003,2003,2001,2001,2004,production-day-2026-02-26.xlsx
PRG-332,9,Morcelé,239.78,A,23,2026-02-26 08:03:29,2026-02-26 10:45:43,SENT_TO_LIGNE,1001,2001,2002,2003,2005,production-day-2026-02-26.xlsx
PRG-807,10,CB Simple parage,340.38,F,22,2026-02-26 07:07:57,2026-02-26 09:12:08,SENT_TO_LIGNE,1001,2003,2005,2005,2005,production-day-2026-02-26.xlsx
PRG-844,11,CB Simple parage,371.18,D,35,2026-02-26 06:30:48,2026-02-26 15:20:23,SENT_TO_LIGNE,1002,2004,2005,2003,2001,production-day-2026-02-26.xlsx
PRG-144,12,CT simple parage,444.62,A,29,2026-02-26 07:04:25,2026-02-26 10:57:29,SENT_TO_LIGNE,1001,2002,2002,2002,2005,production-day-2026-02-26.xlsx
PRG-611,13,CB Simple parage,442.85,H,32,2026-02-26 09:01:45,2026-02-26 17:47:06,SENT_TO_LIGNE,1002,2004,2002,2004,2003,production-day-2026-02-26.xlsx
PRG-231,14,Morcelé,327.22,H,5,2026-02-26 09:46:34,2026-02-26 16:00:35,SENT_TO_LIGNE,1003,2001,2004,2005,2005,production-day-2026-02-26.xlsx
PRG-839,15,Morcelé,279.9,D,27,2026-02-26 07:56:06,2026-02-26 14:11:03,SENT_TO_LIGNE,1003,2005,2001,2001,2004,production-day-2026-02-26.xlsx
PRG-652,16,Longe précuit,291.66,B,29,2026-02-26 07:58:49,2026-02-26 12:31:24,SENT_TO_LIGNE,1001,2003,2005,2001,2003,production-day-2026-02-26.xlsx
PRG-796,17,Longe précuit,449.94,H,29,2026-02-26 09:20:28,2026-02-26 15:57:42,SENT_TO_LIGNE,1001,2001,2001,2003,2005,production-day-2026-02-26.xlsx
PRG-935,18,Miette,446.93,D,27,2026-02-26 06:58:54,2026-02-26 12:45:32,SENT_TO_LIGNE,1001,2001,2003,2002,2002,production-day-2026-02-26.xlsx
PRG-919,19,Morcelé,284.22,G,36,2026-02-26 06:40:04,2026-02-26 15:09:50,SENT_TO_LIGNE,1002,2004,2002,2001,2001,production-day-2026-02-26.xlsx
PRG-611,20,CB Simple parage,225.49,D,18,2026-02-26 07:15:17,2026-02-26 10:33:17,SENT_TO_LIGNE,1001,2005,2005,2004,2002,production-day-2026-02-26.xlsx
PRG-977,21,CB Simple parage,276.23,D,18,2026-02-26 09:35:27,2026-02-26 12:58:07,SENT_TO_LIGNE,1002,2003,2003,2002,2002,production-day-2026-02-26.xlsx
PRG-189,22,Miette,313.74,F,20,2026-02-26 08:10:58,2026-02-26 14:38:44,SENT_TO_LIGNE,1001,2001,2004,2002,2004,production-day-2026-02-26.xlsx
PRG-775,23,Miette,292.94,I,12,2026-02-26 06:39:36,2026-02-26 16:28:59,SENT_TO_LIGNE,1003,2004,2004,2003,2002,production-day-2026-02-26.xlsx
PRG-801,24,Miette,233.07,I,12,2026-02-26 08:04:39,2026-02-26 15:52:23,SENT_TO_LIGNE,1001,2004,2001,2002,2003,production-day-2026-02-26.xlsx
PRG-739,25,CB Simple parage,277.96,F,3,2026-02-26 07:56:57,2026-02-26 17:46:30,SENT_TO_LIGNE,1002,2003,2003,2005,2002,production-day-2026-02-26.xlsx
PRG-165,26,CB Simple parage,245.93,E,31,2026-02-26 09:25:35,2026-02-26 12:35:51,SENT_TO_LIGNE,1003,2004,2002,2005,2005,production-day-2026-02-26.xlsx
PRG-982,27,Morcelé,317.58,G,17,2026-02-26 08:25:41,2026-02-26 16:37:52,SENT_TO_LIGNE,1002,2001,2002,2005,2002,production-day-2026-02-26.xlsx
PRG-743,28,Morcelé,411.96,C,24,2026-02-26 06:03:19,2026-02-26 10:42:14,SENT_TO_LIGNE,1003,2004,2004,2003,2003,production-day-2026-02-26.xlsx
