palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-4XGR8G67,1/5,Thon en Morceaux à l'Huile,3002,2026-01-02 18:14:14,production-day-2026-01-02.xlsx
PAL-RMKQB40M,5/2 [2],Thon en Morceaux au Naturel,3001,2026-01-02 16:11:58,production-day-2026-01-02.xlsx
PAL-9WAMOSQR,5/2 [2],Thon Emietté à la Tomate,3002,2026-01-02 12:58:00,production-day-2026-01-02.xlsx
PAL-I4TZTMPF,Manuel,Thon Emietté à la Tomate,3003,2026-01-02 16:05:47,production-day-2026-01-02.xlsx
PAL-1JX9I3CT,5/2 [1],Thon Entier au Naturel,3001,2026-01-02 16:23:56,production-day-2026-01-02.xlsx
PAL-D97SMF6D,5/2 [2],Thon en Morceaux au Naturel,3001,2026-01-02 16:44:31,production-day-2026-01-02.xlsx
PAL-M3BLTAER,5/2 [1],Thon Emietté à la Tomate,3001,2026-01-02 19:57:17,production-day-2026-01-02.xlsx
PAL-54HTG392,5/2 [2],Thon Emietté à la Tomate,3001,2026-01-02 16:51:32,production-day-2026-01-02.xlsx
PAL-79OEVXT4,5/2 [1],Thon en Morceaux à l'Huile,3001,2026-01-02 15:34:10,production-day-2026-01-02.xlsx
PAL-ZL205MUL,1/5,Thon Emietté à l'Huile,3003,2026-01-02 16:33:37,production-day-2026-01-02.xlsx
PAL-G44XWOCH,400,Thon en Morceaux à l'Huile,3001,2026-01-02 13:23:03,production-day-2026-01-02.xlsx
PAL-63W62VO2,5/2 [1],Thon en Morceaux à l'Huile,3003,2026-01-02 14:57:10,production-day-2026-01-02.xlsx
PAL-SGY4JM10,5/2 [2],Thon Emietté à la Tomate,3001,2026-01-02 11:58:39,production-day-2026-01-02.xlsx
PAL-QQH343AL,5/2 [2],Thon Emietté à la Tomate,3001,2026-01-02 09:54:18,production-day-2026-01-02.xlsx
PAL-3W7MOSBW,5/2 [2],Thon Emietté à la Tomate,3003,2026-01-02 09:38:44,production-day-2026-01-02.xlsx
PAL-OHNRY7QO,5/2 [2],Thon Emietté à la Tomate,3002,2026-01-02 14:03:33,production-day-2026-01-02.xlsx
PAL-ACBJYPTU,5/2 [2],Thon Entier à l'Huile,3002,2026-01-02 16:44:44,production-day-2026-01-02.xlsx
PAL-2C1N3TRS,5/2 [2],Thon Entier au Naturel,3001,2026-01-02 13:46:24,production-day-2026-01-02.xlsx
PAL-1ARYPC0K,5/2 [2],Thon Emietté à l'Huile,3001,2026-01-02 14:13:23,production-day-2026-01-02.xlsx
PAL-HNI8JOYY,1/5,Thon Emietté à la Tomate,3001,2026-01-02 17:01:28,production-day-2026-01-02.xlsx
PAL-L5ZTFOQS,1/5,Thon Emietté à l'Huile,3001,2026-01-02 13:32:17,production-day-2026-01-02.xlsx
PAL-OLVV1YC4,5/2 [2],Thon Entier à l'Huile,3003,2026-01-02 12:26:40,production-day-2026-01-02.xlsx
PAL-6UYDP2VX,5/2 [2],Thon Emietté à l'Huile,3002,2026-01-02 09:42:19,production-day-2026-01-02.xlsx
PAL-SLY6YS08,1/5,Thon Emietté à la Tomate,3003,2026-01-02 17:22:40,production-day-2026-01-02.xlsx
PAL-LK4QASX9,400,Thon Emietté à l'Huile,3003,2026-01-02 11:51:19,production-day-2026-01-02.xlsx
PAL-VD16CMMS,1/5,Thon Entier au Naturel,3002,2026-01-02 15:17:49,production-day-2026-01-02.xlsx
PAL-4A800MFJ,5/2 [1],Thon Emietté à la Tomate,3002,2026-01-02 16:46:42,production-day-2026-01-02.xlsx
