parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-921,1,CT simple parage,335.74,I,34,2026-01-02 09:20:56,2026-01-02 17:35:14,SENT_TO_LIGNE,1001,2002,2003,2003,2002,production-day-2026-01-02.xlsx
PRG-855,2,CB Simple parage,398.6,D,16,2026-01-02 06:11:36,2026-01-02 15:56:58,SENT_TO_LIGNE,1002,2001,2004,2003,2003,production-day-2026-01-02.xlsx
PRG-230,3,Longe précuit,384.94,D,5,2026-01-02 06:42:56,2026-01-02 12:30:00,SENT_TO_LIGNE,1001,2002,2003,2001,2001,production-day-2026-01-02.xlsx
PRG-991,4,CB Simple parage,358.11,H,15,2026-01-02 07:45:17,2026-01-02 15:52:47,SENT_TO_LIGNE,1003,2003,2003,2002,2003,production-day-2026-01-02.xlsx
PRG-952,5,Miette,284.18,D,2,2026-01-02 08:08:40,2026-01-02 15:48:56,SENT_TO_LIGNE,1001,2001,2001,2004,2002,production-day-2026-01-02.xlsx
PRG-926,6,Longe précuit,299.58,H,12,2026-01-02 07:38:09,2026-01-02 16:09:31,SENT_TO_LIGNE,1003,2004,2002,2004,2001,production-day-2026-01-02.xlsx
PRG-920,7,Morcelé,387.52,E,23,2026-01-02 09:39:21,2026-01-02 19:33:17,SENT_TO_LIGNE,1002,2002,2002,2005,2001,production-day-2026-01-02.xlsx
PRG-324,8,CB Simple parage,376.34,A,19,2026-01-02 09:36:37,2026-01-02 16:26:32,SENT_TO_LIGNE,1002,2004,2002,2005,2001,production-day-2026-01-02.xlsx
PRG-285,9,Morcelé,436.15,G,16,2026-01-02 09:16:08,2026-01-02 15:24:10,SENT_TO_LIGNE,1001,2004,2001,2004,2005,production-day-2026-01-02.xlsx
PRG-983,10,CT simple parage,406.52,F,3,2026-01-02 09:38:43,2026-01-02 16:23:37,SENT_TO_LIGNE,1001,2003,2003,2001,2004,production-day-2026-01-02.xlsx
PRG-103,11,CB Double parage,426.0,H,29,2026-01-02 08:55:10,2026-01-02 13:11:03,SENT_TO_LIGNE,1001,2003,2004,2002,2001,production-day-2026-01-02.xlsx
PRG-328,12,Miette,376.41,E,25,2026-01-02 08:45:38,2026-01-02 14:35:10,SENT_TO_LIGNE,1002,2001,2004,2004,2005,production-day-2026-01-02.xlsx
PRG-324,13,CT simple parage,244.55,H,15,2026-01-02 08:12:20,2026-01-02 11:43:39,SENT_TO_LIGNE,1003,2004,2001,2003,2005,production-day-2026-01-02.xlsx
PRG-510,14,Longe précuit,444.68,H,4,2026-01-02 06:27:57,2026-01-02 09:25:18,SENT_TO_LIGNE,1002,2004,2005,2003,2001,production-day-2026-01-02.xlsx
PRG-236,15,CT simple parage,214.76,G,8,2026-01-02 06:40:36,2026-01-02 09:26:44,SENT_TO_LIGNE,1001,2003,2002,2004,2005,production-day-2026-01-02.xlsx
PRG-923,16,CT simple parage,320.75,D,15,2026-01-02 08:40:27,2026-01-02 13:34:33,SENT_TO_LIGNE,1002,2002,2003,2004,2003,production-day-2026-01-02.xlsx
PRG-755,17,Longe précuit,213.99,E,29,2026-01-02 08:46:11,2026-01-02 16:28:44,SENT_TO_LIGNE,1002,2005,2005,2001,2003,production-day-2026-01-02.xlsx
PRG-171,18,CT simple parage,412.86,B,28,2026-01-02 07:22:00,2026-01-02 13:18:24,SENT_TO_LIGNE,1002,2005,2002,2004,2004,production-day-2026-01-02.xlsx
PRG-277,19,CB Simple parage,350.98,I,9,2026-01-02 08:14:38,2026-01-02 13:33:23,SENT_TO_LIGNE,1002,2003,2001,2004,2002,production-day-2026-01-02.xlsx
PRG-517,20,Morcelé,270.78,E,31,2026-01-02 06:36:52,2026-01-02 16:27:28,SENT_TO_LIGNE,1003,2002,2004,2001,2003,production-day-2026-01-02.xlsx
PRG-750,21,CB Simple parage,245.93,G,32,2026-01-02 07:32:30,2026-01-02 13:11:17,SENT_TO_LIGNE,1003,2005,2004,2001,2005,production-day-2026-01-02.xlsx
PRG-118,22,CT simple parage,251.71,I,4,2026-01-02 06:00:39,2026-01-02 11:47:40,SENT_TO_LIGNE,1003,2005,2003,2005,2005,production-day-2026-01-02.xlsx
PRG-802,23,CB Simple parage,273.94,G,8,2026-01-02 06:04:27,2026-01-02 09:08:19,SENT_TO_LIGNE,1003,2002,2005,2004,2005,production-day-2026-01-02.xlsx
PRG-182,24,CB Simple parage,353.1,I,24,2026-01-02 07:07:20,2026-01-02 16:48:40,SENT_TO_LIGNE,1001,2002,2002,2001,2005,production-day-2026-01-02.xlsx
PRG-794,25,CB Simple parage,257.84,D,22,2026-01-02 07:10:23,2026-01-02 11:39:19,SENT_TO_LIGNE,1002,2001,2001,2003,2004,production-day-2026-01-02.xlsx
PRG-879,26,CB Double parage,269.73,A,24,2026-01-02 08:01:01,2026-01-02 14:37:49,SENT_TO_LIGNE,1002,2005,2005,2003,2005,production-day-2026-01-02.xlsx
PRG-316,27,CB Simple parage,271.52,A,3,2026-01-02 08:43:30,2026-01-02 16:32:42,SENT_TO_LIGNE,1003,2005,2003,2003,2005,production-day-2026-01-02.xlsx
