palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-WXDJEFLD,Manuel,Thon Emietté à l'Huile,3001,2026-02-26 15:22:39,production-day-2026-02-26.xlsx
PAL-SOIVRDAO,5/2 [2],Thon en Morceaux à l'Huile,3003,2026-02-26 10:08:08,production-day-2026-02-26.xlsx
PAL-D77R77NO,5/2 [1],Thon Entier au Naturel,3001,2026-02-26 12:17:03,production-day-2026-02-26.xlsx
PAL-RGHXZV4B,5/2 [1],Thon en Morceaux à l'Huile,3003,2026-02-26 14:47:56,production-day-2026-02-26.xlsx
PAL-WFX1SPKB,5/2 [1],Thon en Morceaux à l'Huile,3002,2026-02-26 18:15:34,production-day-2026-02-26.xlsx
PAL-B7JVRN3R,400,Thon Entier à l'Huile,3003,2026-02-26 12:08:28,production-day-2026-02-26.xlsx
PAL-B6NENX7W,5/2 [1],Thon en Morceaux à l'Huile,3002,2026-02-26 13:06:36,production-day-2026-02-26.xlsx
PAL-MLUP2VHD,5/2 [1],Thon Entier au Naturel,3003,2026-02-26 16:52:23,production-day-2026-02-26.xlsx
PAL-GTDNJ4L2,5/2 [2],Thon en Morceaux au Naturel,3002,2026-02-26 11:02:43,production-day-2026-02-26.xlsx
PAL-OM767XME,5/2 [1],Thon en Morceaux à l'Huile,3003,2026-02-26 09:23:08,production-day-2026-02-26.xlsx
PAL-I5LI3ZZC,400,Thon en Morceaux à l'Huile,3001,2026-02-26 15:30:23,production-day-2026-02-26.xlsx
PAL-I1R7FM4W,5/2 [1],Thon Emietté à la Tomate,3001,2026-02-26 11:25:29,production-day-2026-02-26.xlsx
PAL-EZAKXXSD,5/2 [2],Thon Emietté à l'Huile,3001,2026-02-26 18:04:06,production-day-2026-02-26.xlsx
PAL-DNOP0SYS,400,Thon Emietté à la Tomate,3002,2026-02-26 16:20:35,production-day-2026-02-26.xlsx
PAL-R8WGKWV7,5/2 [1],Thon Emietté à la Tomate,3003,2026-02-26 14:27:03,production-day-2026-02-26.xlsx
PAL-6290KRE3,400,Thon en Morceaux à l'Huile,3003,2026-02-26 12:46:24,production-day-2026-02-26.xlsx
PAL-UZD2CP14,5/2 [2],Thon Entier à l'Huile,3001,2026-02-26 16:20:42,production-day-2026-02-26.xlsx
PAL-K0736AT6,400,Thon en Morceaux au Naturel,3003,2026-02-26 13:24:32,production-day-2026-02-26.xlsx
PAL-3VVWJ6VH,1/5,Thon Entier au Naturel,3001,2026-02-26 15:47:50,production-day-2026-02-26.xlsx
PAL-VW6F1L1N,5/2 [1],Thon en Morceaux au Naturel,3001,2026-02-26 11:07:17,production-day-2026-02-26.xlsx
PAL-2W0OCZ8A,1/5,Thon Emietté à la Tomate,3001,2026-02-26 13:11:07,production-day-2026-02-26.xlsx
PAL-LCBONI3K,1/5,Thon en Morceaux au Naturel,3002,2026-02-26 15:18:44,production-day-2026-02-26.xlsx
PAL-4WWFKIII,400,Thon Entier au Naturel,3001,2026-02-26 16:54:59,production-day-2026-02-26.xlsx
PAL-YCWGDSA8,1/5,Thon Entier au Naturel,3002,2026-02-26 16:14:23,production-day-2026-02-26.xlsx
PAL-0Q15UVM2,Manuel,Thon Entier au Naturel,3002,2026-02-26 18:04:30,production-day-2026-02-26.xlsx
PAL-58FA9A7X,5/2 [2],Thon Entier à l'Huile,3003,2026-02-26 13:13:51,production-day-2026-02-26.xlsx
PAL-R4Q8QJU9,400,Thon en Morceaux à l'Huile,3003,2026-02-26 16:49:52,production-day-2026-02-26.xlsx
PAL-MHSKC623,1/5,Thon Entier au Naturel,3002,2026-02-26 11:00:14,production-day-2026-02-26.xlsx
PAL-CGD6IGHF,Manuel,Thon en Morceaux au Naturel,3002,2026-02-26 14:28:57,production-day-2026-02-26.xlsx
PAL-YTLDCL96,5/2 [1],Thon en Morceaux au Naturel,3001,2026-02-26 13:53:03,production-day-2026-02-26.xlsx
