palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-BURC6LZY,5/2 [2],Thon en Morceaux à l'Huile,3003,2025-12-08 11:37:21,production-day-2025-12-08.xlsx
PAL-DORT1644,5/2 [2],Thon en Morceaux au Naturel,3001,2025-12-08 12:19:06,production-day-2025-12-08.xlsx
PAL-K26BIELA,400,Thon Entier à l'Huile,3003,2025-12-08 18:02:55,production-day-2025-12-08.xlsx
PAL-LN7X20RX,Manuel,Thon Entier à l'Huile,3002,2025-12-08 14:45:30,production-day-2025-12-08.xlsx
PAL-DO4H2I03,5/2 [1],Thon Emietté à la Tomate,3001,2025-12-08 16:11:31,production-day-2025-12-08.xlsx
PAL-X2KPMF4T,400,Thon Entier à l'Huile,3003,2025-12-08 11:21:41,production-day-2025-12-08.xlsx
PAL-KKBI89OC,5/2 [2],Thon Entier à l'Huile,3003,2025-12-08 10:00:41,production-day-2025-12-08.xlsx
PAL-JI99DT5U,5/2 [1],Thon Entier au Naturel,3003,2025-12-08 10:04:00,production-day-2025-12-08.xlsx
PAL-O1IYJD7X,Manuel,Thon Entier au Naturel,3003,2025-12-08 15:49:39,production-day-2025-12-08.xlsx
PAL-E9AGBGX1,5/2 [1],Thon en Morceaux au Naturel,3001,2025-12-08 10:41:21,production-day-2025-12-08.xlsx
PAL-7NJ7GR6L,5/2 [2],Thon Entier à l'Huile,3003,2025-12-08 14:36:10,production-day-2025-12-08.xlsx
PAL-LV9CO0OL,5/2 [1],Thon Entier à l'Huile,3001,2025-12-08 12:47:26,production-day-2025-12-08.xlsx
PAL-KR45DHC1,400,Thon en Morceaux au Naturel,3002,2025-12-08 14:41:31,production-day-2025-12-08.xlsx
PAL-KD90QF69,5/2 [1],Thon Emietté à la Tomate,3003,2025-12-08 19:20:59,production-day-2025-12-08.xlsx
PAL-5G9F3276,5/2 [2],Thon Entier au Naturel,3002,2025-12-08 12:47:56,production-day-2025-12-08.xlsx
PAL-CDYTZ01G,5/2 [2],Thon en Morceaux au Naturel,3001,2025-12-08 12:29:55,production-day-2025-12-08.xlsx
PAL-478TQMZH,5/2 [1],Thon Entier au Naturel,3003,2025-12-08 11:30:35,production-day-2025-12-08.xlsx
PAL-PK53FGGA,5/2 [2],Thon Entier au Naturel,3003,2025-12-08 17:40:28,production-day-2025-12-08.xlsx
PAL-DUG3XB2L,5/2 [1],Thon Entier à l'Huile,3003,2025-12-08 15:27:04,production-day-2025-12-08.xlsx
PAL-90T9ZNFC,400,Thon Entier au Naturel,3003,2025-12-08 18:17:22,production-day-2025-12-08.xlsx
PAL-2I9OFBA5,1/5,Thon Emietté à l'Huile,3002,2025-12-08 14:01:59,production-day-2025-12-08.xlsx
PAL-IQUL2E73,1/5,Thon Emietté à l'Huile,3001,2025-12-08 14:00:24,production-day-2025-12-08.xlsx
PAL-E30XKRID,5/2 [2],Thon Emietté à l'Huile,3002,2025-12-08 14:13:02,production-day-2025-12-08.xlsx
PAL-YNQWHNSY,400,Thon en Morceaux au Naturel,3001,2025-12-08 14:01:01,production-day-2025-12-08.xlsx
