parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-867,1,CB Simple parage,364.69,F,14,2026-02-09 07:40:10,2026-02-09 15:47:45,SENT_TO_LIGNE,1001,2005,2003,2002,2002,production-day-2026-02-09.xlsx
PRG-832,2,CB Simple parage,223.74,F,35,2026-02-09 09:11:34,2026-02-09 17:24:26,SENT_TO_LIGNE,1003,2002,2002,2002,2005,production-day-2026-02-09.xlsx
PRG-736,3,Longe précuit,332.28,E,23,2026-02-09 06:07:24,2026-02-09 09:33:20,SENT_TO_LIGNE,1001,2003,2003,2001,2005,production-day-2026-02-09.xlsx
PRG-292,4,CB Simple parage,224.44,F,6,2026-02-09 06:35:35,2026-02-09 09:12:30,SENT_TO_LIGNE,1001,2005,2004,2002,2005,production-day-2026-02-09.xlsx
PRG-881,5,CB Simple parage,376.99,D,24,2026-02-09 09:31:11,2026-02-09 11:38:10,SENT_TO_LIGNE,1002,2005,2001,2005,2004,production-day-2026-02-09.xlsx
PRG-921,6,Miette,312.12,H,23,2026-02-09 08:37:50,2026-02-09 12:15:29,SENT_TO_LIGNE,1002,2004,2004,2002,2003,production-day-2026-02-09.xlsx
PRG-342,7,CB Simple parage,389.66,C,17,2026-02-09 08:20:44,2026-02-09 16:36:01,SENT_TO_LIGNE,1002,2005,2002,2005,2005,production-day-2026-02-09.xlsx
PRG-569,8,CT simple parage,267.71,C,10,2026-02-09 08:03:24,2026-02-09 10:15:40,SENT_TO_LIGNE,1003,2002,2002,2001,2005,production-day-2026-02-09.xlsx
PRG-935,9,Miette,335.23,E,15,2026-02-09 06:32:45,2026-02-09 13:45:14,SENT_TO_LIGNE,1001,2004,2001,2005,2005,production-day-2026-02-09.xlsx
PRG-865,10,CB Simple parage,339.87,G,23,2026-02-09 07:36:33,2026-02-09 13:11:08,SENT_TO_LIGNE,1002,2005,2002,2003,2005,production-day-2026-02-09.xlsx
PRG-109,11,Miette,246.22,A,16,2026-02-09 09:52:52,2026-02-09 18:00:44,SENT_TO_LIGNE,1001,2005,2003,2002,2002,production-day-2026-02-09.xlsx
