parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-312,1,CB Double parage,267.36,H,6,2026-01-30 09:38:31,2026-01-30 13:00:46,SENT_TO_LIGNE,1003,2005,2004,2002,2001,production-day-2026-01-30.xlsx
PRG-433,2,CB Simple parage,211.74,A,5,2026-01-30 06:27:51,2026-01-30 13:37:24,SENT_TO_LIGNE,1002,2001,2001,2003,2003,production-day-2026-01-30.xlsx
PRG-796,3,Miette,211.88,F,31,2026-01-30 07:09:07,2026-01-30 10:12:37,SENT_TO_LIGNE,1001,2005,2001,2004,2001,production-day-2026-01-30.xlsx
PRG-434,4,Morcelé,345.45,F,29,2026-01-30 08:01:54,2026-01-30 16:06:21,SENT_TO_LIGNE,1001,2001,2001,2004,2001,production-day-2026-01-30.xlsx
PRG-877,5,CT simple parage,354.1,I,22,2026-01-30 09:43:24,2026-01-30 17:02:19,SENT_TO_LIGNE,1001,2005,2001,2003,2003,production-day-2026-01-30.xlsx
PRG-652,6,Longe précuit,397.32,A,3,2026-01-30 07:55:35,2026-01-30 12:59:12,SENT_TO_LIGNE,1002,2002,2004,2001,2004,production-day-2026-01-30.xlsx
PRG-219,7,CT simple parage,430.2,G,32,2026-01-30 09:36:30,2026-01-30 12:22:00,SENT_TO_LIGNE,1001,2003,2002,2002,2001,production-day-2026-01-30.xlsx
PRG-967,8,CB Double parage,265.23,H,29,2026-01-30 09:26:13,2026-01-30 17:33:43,SENT_TO_LIGNE,1003,2004,2002,2004,2003,production-day-2026-01-30.xlsx
PRG-871,9,CB Simple parage,335.14,E,20,2026-01-30 09:20:44,2026-01-30 16:10:25,SENT_TO_LIGNE,1001,2003,2001,2003,2001,production-day-2026-01-30.xlsx
PRG-155,10,CB Simple parage,228.34,F,1,2026-01-30 08:20:18,2026-01-30 15:39:31,SENT_TO_LIGNE,1001,2005,2004,2002,2001,production-day-2026-01-30.xlsx
PRG-410,11,CT simple parage,420.09,G,28,2026-01-30 09:14:27,2026-01-30 16:54:28,SENT_TO_LIGNE,1003,2001,2004,2005,2003,production-day-2026-01-30.xlsx
PRG-335,12,CB Double parage,374.65,A,6,2026-01-30 07:01:32,2026-01-30 12:56:54,SENT_TO_LIGNE,1002,2002,2004,2001,2002,production-day-2026-01-30.xlsx
PRG-530,13,Longe précuit,373.06,G,34,2026-01-30 08:28:11,2026-01-30 14:18:04,SENT_TO_LIGNE,1001,2004,2005,2001,2005,production-day-2026-01-30.xlsx
PRG-338,14,CB Double parage,447.56,G,22,2026-01-30 07:25:42,2026-01-30 15:43:58,SENT_TO_LIGNE,1001,2002,2005,2004,2005,production-day-2026-01-30.xlsx
PRG-987,15,CB Simple parage,338.68,B,19,2026-01-30 08:56:36,2026-01-30 16:44:01,SENT_TO_LIGNE,1002,2002,2003,2001,2001,production-day-2026-01-30.xlsx
PRG-981,16,CB Simple parage,304.94,D,14,2026-01-30 06:29:51,2026-01-30 09:56:56,SENT_TO_LIGNE,1001,2003,2002,2004,2003,production-day-2026-01-30.xlsx
PRG-588,17,CB Double parage,422.24,E,11,2026-01-30 08:08:01,2026-01-30 14:30:01,SENT_TO_LIGNE,1002,2005,2001,2002,2002,production-day-2026-01-30.xlsx
