parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-918,1,Miette,242.39,E,15,2026-01-29 06:30:39,2026-01-29 10:03:10,SENT_TO_LIGNE,1001,2004,2001,2003,2003,production-day-2026-01-29.xlsx
PRG-371,2,CB Simple parage,379.05,G,15,2026-01-29 07:15:01,2026-01-29 16:01:04,SENT_TO_LIGNE,1002,2004,2002,2004,2001,production-day-2026-01-29.xlsx
PRG-206,3,CB Simple parage,317.52,A,12,2026-01-29 06:07:41,2026-01-29 15:49:11,SENT_TO_LIGNE,1002,2004,2004,2005,2005,production-day-2026-01-29.xlsx
PRG-760,4,CT simple parage,392.89,D,2,2026-01-29 09:50:31,2026-01-29 12:19:33,SENT_TO_LIGNE,1001,2003,2003,2004,2004,production-day-2026-01-29.xlsx
PRG-742,5,Miette,449.64,D,30,2026-01-29 09:15:57,2026-01-29 17:03:47,SENT_TO_LIGNE,1001,2005,2004,2002,2005,production-day-2026-01-29.xlsx
PRG-567,6,CB Double parage,318.66,F,16,2026-01-29 07:55:43,2026-01-29 13:37:50,SENT_TO_LIGNE,1001,2004,2004,2001,2004,production-day-2026-01-29.xlsx
PRG-746,7,Longe précuit,314.23,B,18,2026-01-29 06:49:13,2026-01-29 15:53:21,SENT_TO_LIGNE,1001,2003,2003,2004,2003,production-day-2026-01-29.xlsx
PRG-632,8,Longe précuit,383.05,D,16,2026-01-29 09:19:22,2026-01-29 17:18:44,SENT_TO_LIGNE,1001,2001,2002,2004,2001,production-day-2026-01-29.xlsx
PRG-348,9,Morcelé,224.36,B,13,2026-01-29 06:33:58,2026-01-29 08:37:01,SENT_TO_LIGNE,1002,2003,2002,2001,2003,production-day-2026-01-29.xlsx
PRG-684,10,CB Double parage,384.13,G,2,2026-01-29 08:03:07,2026-01-29 14:59:28,SENT_TO_LIGNE,1003,2001,2005,2004,2001,production-day-2026-01-29.xlsx
PRG-898,11,Morcelé,335.71,F,4,2026-01-29 09:33:10,2026-01-29 17:50:50,SENT_TO_LIGNE,1002,2003,2001,2001,2001,production-day-2026-01-29.xlsx
PRG-524,12,CB Simple parage,331.88,E,1,2026-01-29 09:05:54,2026-01-29 11:50:10,SENT_TO_LIGNE,1002,2002,2003,2003,2002,production-day-2026-01-29.xlsx
PRG-773,13,CB Double parage,397.68,A,34,2026-01-29 08:40:05,2026-01-29 12:22:09,SENT_TO_LIGNE,1002,2004,2003,2004,2001,production-day-2026-01-29.xlsx
PRG-665,14,Miette,211.93,I,24,2026-01-29 06:48:20,2026-01-29 13:45:31,SENT_TO_LIGNE,1001,2001,2004,2001,2005,production-day-2026-01-29.xlsx
PRG-726,15,CB Simple parage,427.86,I,27,2026-01-29 06:24:35,2026-01-29 09:33:09,SENT_TO_LIGNE,1001,2005,2002,2001,2003,production-day-2026-01-29.xlsx
PRG-693,16,CB Simple parage,314.14,H,14,2026-01-29 09:19:49,2026-01-29 15:17:08,SENT_TO_LIGNE,1003,2003,2001,2002,2001,production-day-2026-01-29.xlsx
PRG-327,17,Miette,261.5,C,30,2026-01-29 09:28:59,2026-01-29 17:41:32,SENT_TO_LIGNE,1001,2002,2004,2002,2001,production-day-2026-01-29.xlsx
PRG-393,18,CB Double parage,254.0,I,9,2026-01-29 09:52:27,2026-01-29 16:48:50,SENT_TO_LIGNE,1003,2005,2004,2005,2001,production-day-2026-01-29.xlsx
PRG-326,19,CB Simple parage,334.77,E,25,2026-01-29 06:54:31,2026-01-29 09:39:59,SENT_TO_LIGNE,1002,2004,2005,2003,2005,production-day-2026-01-29.xlsx
PRG-621,20,Miette,321.38,C,35,2026-01-29 08:24:23,2026-01-29 15:35:55,SENT_TO_LIGNE,1002,2002,2003,2001,2003,production-day-2026-01-29.xlsx
PRG-956,21,CB Simple parage,436.71,E,13,2026-01-29 06:50:39,2026-01-29 12:28:29,SENT_TO_LIGNE,1001,2005,2005,2001,2003,production-day-2026-01-29.xlsx
PRG-964,22,CB Simple parage,436.95,F,21,2026-01-29 06:23:00,2026-01-29 10:02:28,SENT_TO_LIGNE,1001,2003,2005,2001,2004,production-day-2026-01-29.xlsx
