parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-276,1,CB Double parage,238.57,F,19,2026-01-08 09:22:43,2026-01-08 17:30:11,SENT_TO_LIGNE,1001,2002,2005,2003,2001,production-day-2026-01-08.xlsx
PRG-434,2,Longe précuit,198.12,H,28,2026-01-08 08:50:22,2026-01-08 11:18:25,SENT_TO_LIGNE,1002,2005,2001,2001,2005,production-day-2026-01-08.xlsx
PRG-412,3,Miette,264.15,E,15,2026-01-08 09:18:20,2026-01-08 13:54:04,SENT_TO_LIGNE,1003,2001,2004,2003,2004,production-day-2026-01-08.xlsx
PRG-105,4,Morcelé,275.01,C,35,2026-01-08 07:50:56,2026-01-08 17:29:54,SENT_TO_LIGNE,1001,2001,2005,2001,2002,production-day-2026-01-08.xlsx
PRG-301,5,CB Simple parage,322.69,B,23,2026-01-08 09:19:39,2026-01-08 18:52:56,SENT_TO_LIGNE,1002,2003,2001,2005,2002,production-day-2026-01-08.xlsx
PRG-689,6,CB Simple parage,414.88,F,25,2026-01-08 07:05:43,2026-01-08 09:46:30,SENT_TO_LIGNE,1002,2003,2003,2003,2002,production-day-2026-01-08.xlsx
PRG-862,7,Morcelé,180.17,C,9,2026-01-08 08:58:25,2026-01-08 16:50:46,SENT_TO_LIGNE,1002,2002,2001,2002,2004,production-day-2026-01-08.xlsx
PRG-157,8,Longe précuit,258.54,E,8,2026-01-08 08:01:25,2026-01-08 14:50:20,SENT_TO_LIGNE,1002,2002,2001,2005,2004,production-day-2026-01-08.xlsx
PRG-608,9,CB Double parage,282.79,D,34,2026-01-08 07:45:49,2026-01-08 14:15:04,SENT_TO_LIGNE,1001,2003,2001,2004,2005,production-day-2026-01-08.xlsx
PRG-338,10,CT simple parage,433.64,F,1,2026-01-08 06:54:52,2026-01-08 09:24:59,SENT_TO_LIGNE,1001,2001,2002,2005,2001,production-day-2026-01-08.xlsx
PRG-180,11,CB Double parage,210.23,D,7,2026-01-08 06:58:00,2026-01-08 13:06:46,SENT_TO_LIGNE,1003,2002,2005,2003,2004,production-day-2026-01-08.xlsx
PRG-329,12,Miette,283.38,G,24,2026-01-08 08:31:21,2026-01-08 15:54:48,SENT_TO_LIGNE,1002,2002,2005,2003,2003,production-day-2026-01-08.xlsx
PRG-578,13,Morcelé,423.13,D,18,2026-01-08 08:53:56,2026-01-08 11:53:20,SENT_TO_LIGNE,1003,2005,2005,2003,2005,production-day-2026-01-08.xlsx
PRG-983,14,Morcelé,274.4,F,1,2026-01-08 08:38:25,2026-01-08 10:39:13,SENT_TO_LIGNE,1001,2003,2001,2004,2002,production-day-2026-01-08.xlsx
PRG-476,15,Longe précuit,349.15,E,6,2026-01-08 06:02:02,2026-01-08 09:28:31,SENT_TO_LIGNE,1001,2005,2005,2002,2004,production-day-2026-01-08.xlsx
PRG-544,16,Longe précuit,431.43,H,4,2026-01-08 06:56:28,2026-01-08 15:41:59,SENT_TO_LIGNE,1001,2001,2003,2003,2004,production-day-2026-01-08.xlsx
PRG-982,17,Miette,305.12,I,1,2026-01-08 09:36:35,2026-01-08 14:21:36,SENT_TO_LIGNE,1002,2002,2003,2002,2001,production-day-2026-01-08.xlsx
PRG-210,18,CB Simple parage,327.96,I,11,2026-01-08 09:19:34,2026-01-08 13:01:23,SENT_TO_LIGNE,1001,2002,2001,2003,2002,production-day-2026-01-08.xlsx
PRG-589,19,CB Simple parage,233.71,H,34,2026-01-08 08:39:55,2026-01-08 14:47:52,SENT_TO_LIGNE,1001,2001,2005,2003,2004,production-day-2026-01-08.xlsx
PRG-386,20,Miette,448.3,G,16,2026-01-08 09:07:39,2026-01-08 18:13:27,SENT_TO_LIGNE,1003,2005,2005,2001,2003,production-day-2026-01-08.xlsx
PRG-468,21,Miette,207.18,G,33,2026-01-08 06:38:50,2026-01-08 11:02:48,SENT_TO_LIGNE,1001,2003,2003,2005,2004,production-day-2026-01-08.xlsx
PRG-347,22,CT simple parage,190.52,A,5,2026-01-08 08:08:32,2026-01-08 17:24:17,SENT_TO_LIGNE,1002,2002,2002,2002,2003,production-day-2026-01-08.xlsx
PRG-687,23,Longe précuit,220.43,G,8,2026-01-08 07:51:22,2026-01-08 10:30:20,SENT_TO_LIGNE,1003,2002,2004,2004,2001,production-day-2026-01-08.xlsx
PRG-450,24,Miette,222.68,B,35,2026-01-08 07:00:17,2026-01-08 11:56:25,SENT_TO_LIGNE,1003,2002,2002,2002,2004,production-day-2026-01-08.xlsx
PRG-744,25,CB Simple parage,377.33,B,15,2026-01-08 08:41:56,2026-01-08 11:25:16,SENT_TO_LIGNE,1001,2001,2003,2003,2003,production-day-2026-01-08.xlsx
PRG-221,26,CB Double parage,360.82,C,18,2026-01-08 07:23:46,2026-01-08 12:20:03,SENT_TO_LIGNE,1003,2001,2005,2004,2005,production-day-2026-01-08.xlsx
PRG-828,27,CB Simple parage,416.69,F,12,2026-01-08 08:36:05,2026-01-08 17:08:25,SENT_TO_LIGNE,1002,2003,2002,2004,2004,production-day-2026-01-08.xlsx
PRG-142,28,Miette,376.81,D,20,2026-01-08 09:00:04,2026-01-08 12:48:09,SENT_TO_LIGNE,1003,2005,2001,2002,2005,production-day-2026-01-08.xlsx
PRG-907,29,Morcelé,339.78,E,15,2026-01-08 07:23:04,2026-01-08 15:52:25,SENT_TO_LIGNE,1003,2001,2002,2003,2004,production-day-2026-01-08.xlsx
PRG-753,30,CB Simple parage,261.64,B,24,2026-01-08 06:59:00,2026-01-08 13:19:51,SENT_TO_LIGNE,1003,2004,2002,2003,2003,production-day-2026-01-08.xlsx
PRG-617,31,Longe précuit,411.94,A,27,2026-01-08 08:03:54,2026-01-08 16:27:42,SENT_TO_LIGNE,1003,2003,2003,2002,2002,production-day-2026-01-08.xlsx
PRG-609,32,CT simple parage,223.17,B,29,2026-01-08 08:22:01,2026-01-08 10:28:07,SENT_TO_LIGNE,1001,2005,2004,2003,2005,production-day-2026-01-08.xlsx
PRG-133,33,Longe précuit,277.14,A,1,2026-01-08 07:33:50,2026-01-08 15:25:44,SENT_TO_LIGNE,1002,2005,2001,2004,2004,production-day-2026-01-08.xlsx
PRG-856,34,Miette,366.29,H,6,2026-01-08 07:51:43,2026-01-08 11:12:31,SENT_TO_LIGNE,1003,2003,2005,2001,2005,production-day-2026-01-08.xlsx
PRG-280,35,CB Simple parage,310.98,C,10,2026-01-08 06:09:44,2026-01-08 11:44:50,SENT_TO_LIGNE,1003,2001,2003,2004,2001,production-day-2026-01-08.xlsx
PRG-252,36,CB Simple parage,285.67,D,9,2026-01-08 09:57:37,2026-01-08 18:23:13,SENT_TO_LIGNE,1001,2004,2005,2003,2004,production-day-2026-01-08.xlsx
PRG-773,37,CB Simple parage,248.17,I,21,2026-01-08 09:29:32,2026-01-08 12:23:19,SENT_TO_LIGNE,1002,2003,2001,2004,2004,production-day-2026-01-08.xlsx
