palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-12433H8T,400,Thon Entier à l'Huile,3002,2025-12-29 17:06:30,production-day-2025-12-29.xlsx
PAL-H6NK9IT3,5/2 [2],Thon Entier au Naturel,3003,2025-12-29 12:17:50,production-day-2025-12-29.xlsx
PAL-J23Y8PQW,5/2 [1],Thon Emietté à la Tomate,3002,2025-12-29 10:38:42,production-day-2025-12-29.xlsx
PAL-D3U2A517,5/2 [2],Thon Entier à l'Huile,3002,2025-12-29 10:14:49,production-day-2025-12-29.xlsx
PAL-IZ7WMJP0,400,Thon Entier à l'Huile,3001,2025-12-29 16:23:45,production-day-2025-12-29.xlsx
PAL-NZZIBX5Q,5/2 [2],Thon en Morceaux à l'Huile,3001,2025-12-29 11:48:48,production-day-2025-12-29.xlsx
PAL-VJ095AH1,5/2 [1],Thon en Morceaux à l'Huile,3001,2025-12-29 12:33:48,production-day-2025-12-29.xlsx
PAL-7LLAXNOF,400,Thon en Morceaux à l'Huile,3001,2025-12-29 15:03:53,production-day-2025-12-29.xlsx
PAL-2BJF8K41,5/2 [1],Thon Emietté à la Tomate,3002,2025-12-29 12:35:43,production-day-2025-12-29.xlsx
PAL-ERC15VDV,Manuel,Thon en Morceaux au Naturel,3002,2025-12-29 09:50:07,production-day-2025-12-29.xlsx
PAL-823WH943,5/2 [2],Thon Emietté à l'Huile,3003,2025-12-29 15:32:35,production-day-2025-12-29.xlsx
PAL-UFCV6A27,1/5,Thon Emietté à la Tomate,3001,2025-12-29 13:52:15,production-day-2025-12-29.xlsx
PAL-UVRIXP0C,5/2 [2],Thon Emietté à la Tomate,3003,2025-12-29 16:20:10,production-day-2025-12-29.xlsx
PAL-A08ERSKW,400,Thon Entier au Naturel,3001,2025-12-29 08:46:08,production-day-2025-12-29.xlsx
PAL-45JSMEJS,5/2 [1],Thon Entier au Naturel,3001,2025-12-29 12:38:37,production-day-2025-12-29.xlsx
PAL-DJU3ECVK,5/2 [1],Thon Emietté à la Tomate,3002,2025-12-29 16:55:47,production-day-2025-12-29.xlsx
PAL-FYK5BH84,5/2 [1],Thon en Morceaux au Naturel,3001,2025-12-29 12:00:19,production-day-2025-12-29.xlsx
PAL-MMCB5DTB,400,Thon en Morceaux au Naturel,3001,2025-12-29 15:31:32,production-day-2025-12-29.xlsx
PAL-O46YXFT9,5/2 [2],Thon Entier au Naturel,3002,2025-12-29 14:05:34,production-day-2025-12-29.xlsx
PAL-19ZM9DW2,5/2 [1],Thon en Morceaux à l'Huile,3001,2025-12-29 18:34:16,production-day-2025-12-29.xlsx
PAL-789J1PKD,1/5,Thon Entier au Naturel,3003,2025-12-29 09:09:29,production-day-2025-12-29.xlsx
PAL-VIBPO8G3,400,Thon en Morceaux à l'Huile,3001,2025-12-29 17:28:57,production-day-2025-12-29.xlsx
PAL-5U10MLL8,5/2 [2],Thon Emietté à l'Huile,3002,2025-12-29 12:04:00,production-day-2025-12-29.xlsx
PAL-OVJ0S1SN,1/5,Thon Entier à l'Huile,3003,2025-12-29 14:13:38,production-day-2025-12-29.xlsx
