parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-845,1,CB Double parage,305.38,G,36,2026-02-06 08:47:47,2026-02-06 12:32:37,SENT_TO_LIGNE,1001,2001,2002,2004,2001,production-day-2026-02-06.xlsx
PRG-677,2,CB Double parage,346.46,I,2,2026-02-06 07:04:18,2026-02-06 14:50:35,SENT_TO_LIGNE,1002,2005,2003,2004,2005,production-day-2026-02-06.xlsx
PRG-529,3,CB Simple parage,258.3,I,21,2026-02-06 06:49:36,2026-02-06 16:35:47,SENT_TO_LIGNE,1001,2004,2001,2002,2002,production-day-2026-02-06.xlsx
PRG-959,4,CB Double parage,318.18,B,11,2026-02-06 06:43:38,2026-02-06 16:32:13,SENT_TO_LIGNE,1002,2003,2004,2003,2004,production-day-2026-02-06.xlsx
PRG-317,5,Morcelé,384.12,E,15,2026-02-06 06:01:57,2026-02-06 14:53:48,SENT_TO_LIGNE,1001,2002,2004,2002,2004,production-day-2026-02-06.xlsx
PRG-844,6,CB Double parage,362.3,D,18,2026-02-06 09:11:18,2026-02-06 12:11:51,SENT_TO_LIGNE,1003,2001,2001,2001,2001,production-day-2026-02-06.xlsx
PRG-112,7,CB Simple parage,393.47,I,27,2026-02-06 07:22:57,2026-02-06 14:13:08,SENT_TO_LIGNE,1003,2005,2005,2002,2001,production-day-2026-02-06.xlsx
PRG-588,8,CT simple parage,207.45,I,13,2026-02-06 07:48:27,2026-02-06 13:28:39,SENT_TO_LIGNE,1003,2003,2003,2005,2002,production-day-2026-02-06.xlsx
PRG-831,9,Longe précuit,313.01,E,5,2026-02-06 07:00:15,2026-02-06 10:08:42,SENT_TO_LIGNE,1002,2004,2003,2005,2005,production-day-2026-02-06.xlsx
PRG-367,10,Morcelé,448.35,G,4,2026-02-06 06:48:09,2026-02-06 12:09:11,SENT_TO_LIGNE,1003,2005,2004,2005,2001,production-day-2026-02-06.xlsx
PRG-720,11,Miette,331.43,C,3,2026-02-06 09:16:55,2026-02-06 12:47:48,SENT_TO_LIGNE,1003,2001,2003,2003,2004,production-day-2026-02-06.xlsx
PRG-807,12,Morcelé,339.46,D,3,2026-02-06 08:03:20,2026-02-06 11:33:13,SENT_TO_LIGNE,1002,2004,2003,2003,2004,production-day-2026-02-06.xlsx
PRG-189,13,Longe précuit,428.87,E,27,2026-02-06 08:49:21,2026-02-06 15:15:49,SENT_TO_LIGNE,1002,2002,2003,2005,2004,production-day-2026-02-06.xlsx
PRG-979,14,CT simple parage,190.7,E,9,2026-02-06 07:37:12,2026-02-06 12:23:02,SENT_TO_LIGNE,1001,2004,2002,2001,2001,production-day-2026-02-06.xlsx
PRG-278,15,CB Simple parage,255.51,I,32,2026-02-06 08:52:30,2026-02-06 11:35:51,SENT_TO_LIGNE,1002,2002,2003,2004,2002,production-day-2026-02-06.xlsx
PRG-818,16,Morcelé,382.44,F,5,2026-02-06 07:18:40,2026-02-06 13:20:27,SENT_TO_LIGNE,1002,2004,2002,2003,2004,production-day-2026-02-06.xlsx
PRG-884,17,Morcelé,230.01,F,16,2026-02-06 07:28:36,2026-02-06 11:29:56,SENT_TO_LIGNE,1003,2001,2001,2003,2002,production-day-2026-02-06.xlsx
PRG-820,18,CT simple parage,195.52,C,7,2026-02-06 08:14:50,2026-02-06 17:47:00,SENT_TO_LIGNE,1003,2005,2004,2002,2002,production-day-2026-02-06.xlsx
PRG-989,19,CT simple parage,201.14,F,16,2026-02-06 09:02:44,2026-02-06 14:19:19,SENT_TO_LIGNE,1002,2002,2004,2001,2002,production-day-2026-02-06.xlsx
PRG-420,20,CB Simple parage,196.96,G,9,2026-02-06 08:28:01,2026-02-06 15:06:28,SENT_TO_LIGNE,1001,2003,2003,2003,2005,production-day-2026-02-06.xlsx
PRG-285,21,CB Simple parage,331.98,A,33,2026-02-06 07:59:41,2026-02-06 15:13:53,SENT_TO_LIGNE,1001,2004,2001,2001,2004,production-day-2026-02-06.xlsx
PRG-556,22,CT simple parage,373.2,F,14,2026-02-06 07:09:17,2026-02-06 11:53:41,SENT_TO_LIGNE,1001,2001,2003,2003,2001,production-day-2026-02-06.xlsx
PRG-129,23,CB Double parage,365.1,B,11,2026-02-06 07:25:59,2026-02-06 15:42:03,SENT_TO_LIGNE,1001,2004,2003,2001,2001,production-day-2026-02-06.xlsx
PRG-306,24,CT simple parage,426.72,B,9,2026-02-06 08:19:40,2026-02-06 16:36:29,SENT_TO_LIGNE,1002,2003,2001,2004,2003,production-day-2026-02-06.xlsx
