parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-732,1,CB Simple parage,314.43,A,32,2025-12-12 08:12:52,2025-12-12 17:12:47,SENT_TO_LIGNE,1003,2002,2004,2002,2004,production-day-2025-12-12.xlsx
PRG-152,2,CT simple parage,438.85,F,8,2025-12-12 08:58:53,2025-12-12 11:37:31,SENT_TO_LIGNE,1001,2003,2005,2001,2001,production-day-2025-12-12.xlsx
PRG-568,3,CB Simple parage,435.27,I,31,2025-12-12 06:44:27,2025-12-12 11:02:02,SENT_TO_LIGNE,1002,2005,2005,2005,2001,production-day-2025-12-12.xlsx
PRG-493,4,CB Simple parage,448.19,D,23,2025-12-12 07:34:12,2025-12-12 13:59:58,SENT_TO_LIGNE,1003,2005,2004,2002,2003,production-day-2025-12-12.xlsx
PRG-108,5,CB Double parage,360.53,G,6,2025-12-12 07:54:57,2025-12-12 11:43:57,SENT_TO_LIGNE,1001,2004,2001,2003,2004,production-day-2025-12-12.xlsx
PRG-423,6,Morcelé,225.87,G,4,2025-12-12 06:47:20,2025-12-12 10:41:08,SENT_TO_LIGNE,1002,2005,2004,2005,2001,production-day-2025-12-12.xlsx
PRG-868,7,CB Simple parage,317.83,A,19,2025-12-12 08:05:46,2025-12-12 10:09:56,SENT_TO_LIGNE,1001,2002,2004,2005,2005,production-day-2025-12-12.xlsx
PRG-811,8,CB Simple parage,354.12,I,11,2025-12-12 06:24:29,2025-12-12 15:59:45,SENT_TO_LIGNE,1002,2004,2002,2004,2003,production-day-2025-12-12.xlsx
PRG-394,9,CB Simple parage,265.81,D,1,2025-12-12 07:43:04,2025-12-12 13:02:21,SENT_TO_LIGNE,1003,2003,2001,2001,2003,production-day-2025-12-12.xlsx
PRG-384,10,CB Double parage,421.01,C,22,2025-12-12 06:06:26,2025-12-12 13:02:03,SENT_TO_LIGNE,1002,2001,2005,2003,2005,production-day-2025-12-12.xlsx
PRG-107,11,CB Double parage,348.2,F,22,2025-12-12 07:16:13,2025-12-12 12:02:10,SENT_TO_LIGNE,1001,2004,2002,2001,2002,production-day-2025-12-12.xlsx
PRG-419,12,CB Double parage,328.63,A,16,2025-12-12 08:59:19,2025-12-12 14:23:06,SENT_TO_LIGNE,1002,2002,2003,2003,2001,production-day-2025-12-12.xlsx
PRG-341,13,Miette,265.33,I,31,2025-12-12 08:22:02,2025-12-12 17:53:23,SENT_TO_LIGNE,1003,2003,2005,2002,2002,production-day-2025-12-12.xlsx
PRG-676,14,CT simple parage,288.03,H,32,2025-12-12 09:03:04,2025-12-12 13:08:14,SENT_TO_LIGNE,1003,2004,2003,2003,2003,production-day-2025-12-12.xlsx
PRG-577,15,CB Simple parage,285.18,C,11,2025-12-12 08:12:02,2025-12-12 11:58:36,SENT_TO_LIGNE,1001,2005,2002,2001,2001,production-day-2025-12-12.xlsx
PRG-770,16,CT simple parage,199.99,G,22,2025-12-12 07:37:44,2025-12-12 17:37:11,SENT_TO_LIGNE,1003,2003,2003,2004,2005,production-day-2025-12-12.xlsx
PRG-505,17,Miette,435.08,I,15,2025-12-12 08:09:49,2025-12-12 17:11:16,SENT_TO_LIGNE,1002,2003,2001,2001,2004,production-day-2025-12-12.xlsx
PRG-586,18,Miette,210.62,A,21,2025-12-12 09:43:46,2025-12-12 16:01:18,SENT_TO_LIGNE,1002,2003,2003,2004,2001,production-day-2025-12-12.xlsx
PRG-128,19,CB Simple parage,250.01,D,30,2025-12-12 06:24:23,2025-12-12 14:21:30,SENT_TO_LIGNE,1002,2004,2005,2003,2003,production-day-2025-12-12.xlsx
PRG-316,20,Morcelé,347.42,D,2,2025-12-12 08:43:22,2025-12-12 16:05:32,SENT_TO_LIGNE,1002,2002,2002,2001,2003,production-day-2025-12-12.xlsx
