parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-286,1,Miette,318.86,D,2,2025-11-26 06:01:13,2025-11-26 14:04:41,SENT_TO_LIGNE,1003,2001,2003,2005,2004,production-day-2025-11-26.xlsx
PRG-667,2,CT simple parage,284.15,G,25,2025-11-26 06:25:42,2025-11-26 14:41:59,SENT_TO_LIGNE,1002,2003,2004,2002,2002,production-day-2025-11-26.xlsx
PRG-570,3,CB Simple parage,319.42,B,10,2025-11-26 08:40:45,2025-11-26 11:09:15,SENT_TO_LIGNE,1002,2003,2005,2005,2001,production-day-2025-11-26.xlsx
PRG-209,4,CB Simple parage,187.36,E,13,2025-11-26 07:36:35,2025-11-26 11:29:13,SENT_TO_LIGNE,1001,2003,2002,2001,2003,production-day-2025-11-26.xlsx
PRG-438,5,CT simple parage,407.74,H,2,2025-11-26 09:02:57,2025-11-26 15:07:55,SENT_TO_LIGNE,1002,2003,2004,2005,2005,production-day-2025-11-26.xlsx
PRG-154,6,Morcelé,372.91,H,29,2025-11-26 09:29:04,2025-11-26 14:41:56,SENT_TO_LIGNE,1001,2005,2002,2005,2003,production-day-2025-11-26.xlsx
PRG-583,7,CB Double parage,365.68,B,19,2025-11-26 08:09:30,2025-11-26 11:59:19,SENT_TO_LIGNE,1001,2004,2005,2005,2002,production-day-2025-11-26.xlsx
PRG-991,8,CB Simple parage,210.2,G,4,2025-11-26 08:28:29,2025-11-26 11:16:34,SENT_TO_LIGNE,1002,2004,2005,2001,2001,production-day-2025-11-26.xlsx
PRG-948,9,CB Simple parage,371.77,D,3,2025-11-26 07:35:32,2025-11-26 16:27:01,SENT_TO_LIGNE,1003,2002,2001,2001,2003,production-day-2025-11-26.xlsx
PRG-633,10,CB Simple parage,264.15,I,23,2025-11-26 08:02:57,2025-11-26 14:36:07,SENT_TO_LIGNE,1001,2004,2002,2005,2004,production-day-2025-11-26.xlsx
PRG-828,11,CB Simple parage,267.09,G,20,2025-11-26 06:09:24,2025-11-26 15:08:12,SENT_TO_LIGNE,1003,2003,2003,2004,2004,production-day-2025-11-26.xlsx
PRG-747,12,CB Simple parage,287.79,B,6,2025-11-26 08:50:03,2025-11-26 15:55:04,SENT_TO_LIGNE,1002,2002,2001,2001,2004,production-day-2025-11-26.xlsx
PRG-484,13,CB Simple parage,250.09,B,10,2025-11-26 09:59:29,2025-11-26 15:52:43,SENT_TO_LIGNE,1002,2001,2002,2004,2005,production-day-2025-11-26.xlsx
PRG-524,14,CT simple parage,380.69,I,15,2025-11-26 08:48:05,2025-11-26 10:58:50,SENT_TO_LIGNE,1002,2005,2003,2003,2004,production-day-2025-11-26.xlsx
PRG-521,15,CT simple parage,411.86,C,10,2025-11-26 06:14:55,2025-11-26 10:45:41,SENT_TO_LIGNE,1001,2003,2002,2004,2004,production-day-2025-11-26.xlsx
PRG-484,16,CT simple parage,294.63,C,21,2025-11-26 06:23:39,2025-11-26 09:27:41,SENT_TO_LIGNE,1001,2001,2005,2001,2004,production-day-2025-11-26.xlsx
PRG-532,17,CB Simple parage,396.58,B,18,2025-11-26 06:05:29,2025-11-26 08:36:31,SENT_TO_LIGNE,1003,2003,2002,2002,2002,production-day-2025-11-26.xlsx
PRG-407,18,CB Simple parage,347.92,H,23,2025-11-26 07:39:43,2025-11-26 16:53:00,SENT_TO_LIGNE,1002,2001,2003,2005,2005,production-day-2025-11-26.xlsx
PRG-425,19,CB Simple parage,344.46,A,30,2025-11-26 09:02:51,2025-11-26 14:19:25,SENT_TO_LIGNE,1002,2004,2004,2001,2005,production-day-2025-11-26.xlsx
PRG-226,20,Longe précuit,420.17,A,3,2025-11-26 07:06:48,2025-11-26 15:01:33,SENT_TO_LIGNE,1001,2002,2001,2003,2001,production-day-2025-11-26.xlsx
PRG-156,21,Miette,331.97,H,12,2025-11-26 08:14:57,2025-11-26 12:36:25,SENT_TO_LIGNE,1002,2003,2005,2002,2004,production-day-2025-11-26.xlsx
PRG-634,22,CB Double parage,325.49,C,33,2025-11-26 06:39:17,2025-11-26 15:13:00,SENT_TO_LIGNE,1002,2004,2002,2005,2002,production-day-2025-11-26.xlsx
PRG-295,23,CB Double parage,448.58,B,26,2025-11-26 07:08:31,2025-11-26 12:13:30,SENT_TO_LIGNE,1002,2005,2003,2005,2002,production-day-2025-11-26.xlsx
PRG-419,24,CT simple parage,307.15,F,36,2025-11-26 09:47:18,2025-11-26 17:24:16,SENT_TO_LIGNE,1002,2005,2005,2002,2003,production-day-2025-11-26.xlsx
PRG-897,25,CB Double parage,298.57,A,8,2025-11-26 06:27:55,2025-11-26 09:57:49,SENT_TO_LIGNE,1003,2001,2002,2002,2003,production-day-2025-11-26.xlsx
