palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-VXAQS4Z5,1/5,Thon en Morceaux au Naturel,3003,2025-12-05 12:46:58,production-day-2025-12-05.xlsx
PAL-U75GXM31,1/5,Thon Emietté à la Tomate,3003,2025-12-05 16:01:43,production-day-2025-12-05.xlsx
PAL-LIRVB4RR,Manuel,Thon Emietté à l'Huile,3002,2025-12-05 11:00:12,production-day-2025-12-05.xlsx
PAL-5W3E9K0V,400,Thon en Morceaux à l'Huile,3001,2025-12-05 17:18:56,production-day-2025-12-05.xlsx
PAL-NDFTND7X,5/2 [2],Thon Emietté à l'Huile,3002,2025-12-05 14:54:54,production-day-2025-12-05.xlsx
PAL-WLNYFVAZ,400,Thon Emietté à l'Huile,3003,2025-12-05 15:16:47,production-day-2025-12-05.xlsx
PAL-4DIB7WJD,5/2 [2],Thon Emietté à la Tomate,3003,2025-12-05 19:42:14,production-day-2025-12-05.xlsx
PAL-JLEFI9TD,5/2 [2],Thon Emietté à l'Huile,3003,2025-12-05 14:57:55,production-day-2025-12-05.xlsx
PAL-0IMA96PA,1/5,Thon Emietté à l'Huile,3003,2025-12-05 14:26:47,production-day-2025-12-05.xlsx
PAL-6W9UOGOX,400,Thon Emietté à l'Huile,3003,2025-12-05 14:04:52,production-day-2025-12-05.xlsx
PAL-L6KHC6CF,5/2 [2],Thon Entier au Naturel,3003,2025-12-05 16:34:03,production-day-2025-12-05.xlsx
PAL-MT0FKQ4M,Manuel,Thon Entier au Naturel,3002,2025-12-05 14:43:21,production-day-2025-12-05.xlsx
PAL-SQV1G6GN,5/2 [1],Thon en Morceaux au Naturel,3002,2025-12-05 13:17:36,production-day-2025-12-05.xlsx
PAL-LQA6TMIP,5/2 [2],Thon Emietté à l'Huile,3001,2025-12-05 14:13:48,production-day-2025-12-05.xlsx
PAL-QVJY9JZ9,400,Thon Entier au Naturel,3003,2025-12-05 11:50:10,production-day-2025-12-05.xlsx
PAL-T57EIVUB,400,Thon Entier au Naturel,3001,2025-12-05 16:09:04,production-day-2025-12-05.xlsx
