parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-393,1,Miette,323.69,C,33,2026-01-26 09:31:10,2026-01-26 15:26:14,SENT_TO_LIGNE,1001,2003,2002,2005,2002,production-day-2026-01-26.xlsx
PRG-435,2,Miette,417.82,C,31,2026-01-26 08:18:26,2026-01-26 15:45:14,SENT_TO_LIGNE,1003,2005,2001,2003,2003,production-day-2026-01-26.xlsx
PRG-690,3,CB Simple parage,333.7,H,22,2026-01-26 09:14:27,2026-01-26 18:49:16,SENT_TO_LIGNE,1003,2001,2003,2001,2003,production-day-2026-01-26.xlsx
PRG-652,4,CB Simple parage,448.33,I,25,2026-01-26 09:36:55,2026-01-26 18:44:19,SENT_TO_LIGNE,1002,2001,2004,2003,2004,production-day-2026-01-26.xlsx
PRG-669,5,CT simple parage,388.19,E,30,2026-01-26 09:48:41,2026-01-26 15:13:32,SENT_TO_LIGNE,1003,2005,2001,2001,2004,production-day-2026-01-26.xlsx
PRG-951,6,CT simple parage,244.64,F,35,2026-01-26 06:52:02,2026-01-26 13:15:21,SENT_TO_LIGNE,1002,2002,2003,2001,2003,production-day-2026-01-26.xlsx
PRG-534,7,CB Double parage,209.96,F,20,2026-01-26 07:53:13,2026-01-26 10:52:27,SENT_TO_LIGNE,1003,2005,2001,2002,2001,production-day-2026-01-26.xlsx
PRG-883,8,CB Simple parage,398.3,I,5,2026-01-26 07:28:02,2026-01-26 15:06:49,SENT_TO_LIGNE,1003,2003,2004,2001,2004,production-day-2026-01-26.xlsx
PRG-326,9,CT simple parage,294.98,E,6,2026-01-26 08:53:22,2026-01-26 15:19:18,SENT_TO_LIGNE,1002,2003,2004,2003,2002,production-day-2026-01-26.xlsx
PRG-791,10,CB Double parage,439.95,E,31,2026-01-26 08:39:00,2026-01-26 14:45:31,SENT_TO_LIGNE,1002,2003,2001,2001,2004,production-day-2026-01-26.xlsx
PRG-522,11,CT simple parage,284.12,G,33,2026-01-26 06:10:28,2026-01-26 15:53:50,SENT_TO_LIGNE,1001,2004,2003,2003,2001,production-day-2026-01-26.xlsx
PRG-843,12,CB Simple parage,447.72,A,29,2026-01-26 08:41:16,2026-01-26 15:56:41,SENT_TO_LIGNE,1002,2004,2003,2001,2003,production-day-2026-01-26.xlsx
PRG-412,13,Miette,232.94,G,4,2026-01-26 09:06:25,2026-01-26 11:35:43,SENT_TO_LIGNE,1001,2001,2002,2004,2003,production-day-2026-01-26.xlsx
PRG-778,14,Morcelé,300.19,C,2,2026-01-26 06:39:30,2026-01-26 09:36:04,SENT_TO_LIGNE,1002,2001,2005,2001,2003,production-day-2026-01-26.xlsx
PRG-863,15,CB Simple parage,261.09,A,29,2026-01-26 08:42:47,2026-01-26 11:28:27,SENT_TO_LIGNE,1002,2004,2001,2002,2005,production-day-2026-01-26.xlsx
PRG-654,16,Miette,185.87,D,20,2026-01-26 07:00:15,2026-01-26 15:48:19,SENT_TO_LIGNE,1001,2001,2003,2002,2005,production-day-2026-01-26.xlsx
PRG-364,17,CB Simple parage,229.75,H,35,2026-01-26 07:32:23,2026-01-26 10:25:18,SENT_TO_LIGNE,1002,2002,2002,2001,2005,production-day-2026-01-26.xlsx
PRG-748,18,Miette,222.13,B,32,2026-01-26 07:25:36,2026-01-26 12:09:18,SENT_TO_LIGNE,1003,2002,2001,2003,2003,production-day-2026-01-26.xlsx
PRG-327,19,CB Simple parage,264.57,E,28,2026-01-26 08:21:48,2026-01-26 15:50:29,SENT_TO_LIGNE,1003,2001,2004,2001,2002,production-day-2026-01-26.xlsx
PRG-625,20,CB Simple parage,336.05,I,14,2026-01-26 09:49:49,2026-01-26 13:08:04,SENT_TO_LIGNE,1002,2002,2002,2004,2001,production-day-2026-01-26.xlsx
PRG-900,21,Morcelé,376.51,F,2,2026-01-26 09:56:09,2026-01-26 15:23:50,SENT_TO_LIGNE,1003,2002,2003,2002,2002,production-day-2026-01-26.xlsx
PRG-120,22,Miette,339.44,B,10,2026-01-26 09:25:31,2026-01-26 11:59:57,SENT_TO_LIGNE,1003,2002,2003,2004,2003,production-day-2026-01-26.xlsx
PRG-613,23,CB Simple parage,320.54,F,5,2026-01-26 08:23:37,2026-01-26 16:35:56,SENT_TO_LIGNE,1001,2004,2001,2004,2004,production-day-2026-01-26.xlsx
PRG-489,24,CT simple parage,235.28,H,36,2026-01-26 07:42:43,2026-01-26 15:00:20,SENT_TO_LIGNE,1001,2002,2003,2002,2003,production-day-2026-01-26.xlsx
PRG-164,25,Longe précuit,182.63,D,7,2026-01-26 06:18:43,2026-01-26 10:41:40,SENT_TO_LIGNE,1003,2004,2002,2004,2005,production-day-2026-01-26.xlsx
