parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-700,1,CB Double parage,196.82,H,6,2025-12-25 09:01:40,2025-12-25 16:17:29,SENT_TO_LIGNE,1002,2002,2004,2005,2004,production-day-2025-12-25.xlsx
PRG-436,2,CB Simple parage,311.6,F,5,2025-12-25 08:44:30,2025-12-25 11:41:38,SENT_TO_LIGNE,1003,2005,2004,2002,2005,production-day-2025-12-25.xlsx
PRG-480,3,Longe précuit,430.53,F,7,2025-12-25 07:23:30,2025-12-25 13:01:50,SENT_TO_LIGNE,1002,2003,2003,2005,2003,production-day-2025-12-25.xlsx
PRG-425,4,Morcelé,288.58,D,16,2025-12-25 06:39:16,2025-12-25 14:40:25,SENT_TO_LIGNE,1002,2002,2005,2004,2003,production-day-2025-12-25.xlsx
PRG-285,5,CB Simple parage,425.09,E,21,2025-12-25 07:58:43,2025-12-25 11:06:21,SENT_TO_LIGNE,1001,2001,2003,2002,2004,production-day-2025-12-25.xlsx
PRG-221,6,CB Simple parage,365.32,I,36,2025-12-25 06:05:04,2025-12-25 12:27:11,SENT_TO_LIGNE,1003,2003,2002,2002,2002,production-day-2025-12-25.xlsx
PRG-508,7,Miette,437.76,B,24,2025-12-25 09:16:23,2025-12-25 15:41:12,SENT_TO_LIGNE,1002,2002,2002,2001,2004,production-day-2025-12-25.xlsx
PRG-776,8,Miette,426.57,B,36,2025-12-25 07:14:05,2025-12-25 12:47:22,SENT_TO_LIGNE,1002,2003,2003,2002,2005,production-day-2025-12-25.xlsx
PRG-259,9,CB Simple parage,350.92,C,10,2025-12-25 08:33:38,2025-12-25 11:38:28,SENT_TO_LIGNE,1003,2002,2001,2002,2001,production-day-2025-12-25.xlsx
PRG-453,10,CB Simple parage,192.54,G,8,2025-12-25 07:10:56,2025-12-25 15:12:59,SENT_TO_LIGNE,1003,2001,2002,2005,2001,production-day-2025-12-25.xlsx
PRG-770,11,CB Simple parage,203.02,A,12,2025-12-25 06:48:04,2025-12-25 14:18:21,SENT_TO_LIGNE,1001,2005,2002,2002,2005,production-day-2025-12-25.xlsx
PRG-914,12,CB Simple parage,305.24,D,23,2025-12-25 09:32:01,2025-12-25 18:35:08,SENT_TO_LIGNE,1002,2004,2005,2001,2005,production-day-2025-12-25.xlsx
PRG-742,13,CB Double parage,426.79,I,25,2025-12-25 06:27:20,2025-12-25 15:08:27,SENT_TO_LIGNE,1002,2002,2001,2002,2002,production-day-2025-12-25.xlsx
PRG-512,14,Longe précuit,251.88,C,21,2025-12-25 07:37:08,2025-12-25 12:05:56,SENT_TO_LIGNE,1001,2004,2005,2004,2005,production-day-2025-12-25.xlsx
PRG-355,15,CB Simple parage,350.37,F,25,2025-12-25 08:21:26,2025-12-25 11:53:31,SENT_TO_LIGNE,1002,2001,2002,2005,2002,production-day-2025-12-25.xlsx
