palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-ICXY9YN1,400,Thon en Morceaux à l'Huile,3003,2025-12-22 12:45:19,production-day-2025-12-22.xlsx
PAL-PWM77EBG,Manuel,Thon en Morceaux au Naturel,3003,2025-12-22 17:01:19,production-day-2025-12-22.xlsx
PAL-X4WNI6O1,1/5,Thon Entier au Naturel,3002,2025-12-22 15:09:28,production-day-2025-12-22.xlsx
PAL-WLX5XAND,1/5,Thon en Morceaux au Naturel,3001,2025-12-22 15:43:33,production-day-2025-12-22.xlsx
PAL-1OQFMTKR,5/2 [2],Thon Emietté à la Tomate,3002,2025-12-22 14:58:45,production-day-2025-12-22.xlsx
PAL-WS1NBNVA,1/5,Thon en Morceaux à l'Huile,3002,2025-12-22 11:49:10,production-day-2025-12-22.xlsx
PAL-5Y3MQQC2,5/2 [2],Thon Emietté à l'Huile,3003,2025-12-22 16:26:44,production-day-2025-12-22.xlsx
PAL-3RRC7K9E,5/2 [1],Thon Entier au Naturel,3002,2025-12-22 14:02:07,production-day-2025-12-22.xlsx
PAL-VJH923PA,5/2 [1],Thon Emietté à l'Huile,3003,2025-12-22 09:21:54,production-day-2025-12-22.xlsx
PAL-WMCI1N4R,1/5,Thon en Morceaux au Naturel,3001,2025-12-22 11:06:54,production-day-2025-12-22.xlsx
PAL-FCKPGN8C,5/2 [1],Thon Emietté à la Tomate,3001,2025-12-22 14:49:02,production-day-2025-12-22.xlsx
PAL-B8L2IWAD,5/2 [1],Thon Emietté à l'Huile,3003,2025-12-22 13:31:57,production-day-2025-12-22.xlsx
PAL-1JP8QN55,1/5,Thon Emietté à la Tomate,3002,2025-12-22 14:41:31,production-day-2025-12-22.xlsx
PAL-HQI48BQ0,5/2 [1],Thon Entier au Naturel,3001,2025-12-22 12:17:20,production-day-2025-12-22.xlsx
PAL-O3URG7M2,Manuel,Thon Entier à l'Huile,3001,2025-12-22 19:32:30,production-day-2025-12-22.xlsx
PAL-RBLG692U,Manuel,Thon Entier au Naturel,3003,2025-12-22 11:45:11,production-day-2025-12-22.xlsx
PAL-OW1TFLY1,5/2 [2],Thon Entier à l'Huile,3003,2025-12-22 11:47:55,production-day-2025-12-22.xlsx
PAL-C98V8B1E,5/2 [2],Thon Entier à l'Huile,3002,2025-12-22 18:06:57,production-day-2025-12-22.xlsx
PAL-J9QD3WBU,5/2 [1],Thon Emietté à l'Huile,3002,2025-12-22 11:46:01,production-day-2025-12-22.xlsx
PAL-3M9NGRUH,5/2 [2],Thon en Morceaux au Naturel,3002,2025-12-22 14:15:04,production-day-2025-12-22.xlsx
PAL-F8PXT1V3,1/5,Thon en Morceaux à l'Huile,3002,2025-12-22 15:56:20,production-day-2025-12-22.xlsx
PAL-K0ZMVZJW,5/2 [1],Thon Entier au Naturel,3002,2025-12-22 18:05:13,production-day-2025-12-22.xlsx
PAL-2YYO4IUY,5/2 [1],Thon en Morceaux au Naturel,3001,2025-12-22 16:26:16,production-day-2025-12-22.xlsx
PAL-TCBOP2MW,5/2 [1],Thon Emietté à l'Huile,3002,2025-12-22 15:11:04,production-day-2025-12-22.xlsx
PAL-BQPE0USP,5/2 [2],Thon Entier au Naturel,3003,2025-12-22 11:13:35,production-day-2025-12-22.xlsx
PAL-0WDRA98D,5/2 [1],Thon Emietté à l'Huile,3001,2025-12-22 18:11:15,production-day-2025-12-22.xlsx
PAL-2BYD78JT,Manuel,Thon Entier au Naturel,3002,2025-12-22 15:35:54,production-day-2025-12-22.xlsx
PAL-Y4O30HKG,5/2 [1],Thon en Morceaux à l'Huile,3002,2025-12-22 15:31:23,production-day-2025-12-22.xlsx
PAL-AMA3DA0Z,1/5,Thon Emietté à la Tomate,3001,2025-12-22 10:53:07,production-day-2025-12-22.xlsx
PAL-XLTN22WJ,5/2 [1],Thon Entier au Naturel,3003,2025-12-22 12:23:56,production-day-2025-12-22.xlsx
PAL-RPNVC27W,5/2 [2],Thon Emietté à l'Huile,3003,2025-12-22 15:20:52,production-day-2025-12-22.xlsx
PAL-6IJ8RI82,1/5,Thon en Morceaux au Naturel,3001,2025-12-22 18:18:46,production-day-2025-12-22.xlsx
PAL-10C3VHHR,400,Thon en Morceaux à l'Huile,3002,2025-12-22 15:35:36,production-day-2025-12-22.xlsx
PAL-30FL98FM,1/5,Thon Emietté à la Tomate,3003,2025-12-22 14:32:42,production-day-2025-12-22.xlsx
PAL-7I1OGNL0,1/5,Thon Emietté à la Tomate,3003,2025-12-22 12:42:57,production-day-2025-12-22.xlsx
PAL-KK9CAHE4,1/5,Thon Emietté à la Tomate,3002,2025-12-22 15:21:28,production-day-2025-12-22.xlsx
PAL-2ABPYVIN,5/2 [2],Thon Entier à l'Huile,3003,2025-12-22 14:51:44,production-day-2025-12-22.xlsx
PAL-9TC7HYQN,5/2 [2],Thon Entier à l'Huile,3002,2025-12-22 14:10:14,production-day-2025-12-22.xlsx
PAL-DHDRNH8E,5/2 [2],Thon Emietté à l'Huile,3002,2025-12-22 12:45:52,production-day-2025-12-22.xlsx
PAL-WIQWWB91,5/2 [2],Thon en Morceaux à l'Huile,3001,2025-12-22 13:20:49,production-day-2025-12-22.xlsx
