palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-84T4O2BL,1/5,Thon Entier au Naturel,3002,2025-11-26 14:25:41,production-day-2025-11-26.xlsx
PAL-7D3RXGHW,5/2 [2],Thon en Morceaux au Naturel,3001,2025-11-26 15:13:59,production-day-2025-11-26.xlsx
PAL-98NZSC3J,400,Thon en Morceaux au Naturel,3002,2025-11-26 11:22:15,production-day-2025-11-26.xlsx
PAL-4SKHPLNL,5/2 [1],Thon Emietté à la Tomate,3003,2025-11-26 11:54:13,production-day-2025-11-26.xlsx
PAL-AUUFR4VQ,5/2 [2],Thon Emietté à la Tomate,3003,2025-11-26 15:36:55,production-day-2025-11-26.xlsx
PAL-0DBN0UWO,5/2 [2],Thon en Morceaux à l'Huile,3003,2025-11-26 14:55:56,production-day-2025-11-26.xlsx
PAL-IZXJS7NJ,400,Thon en Morceaux au Naturel,3003,2025-11-26 12:14:19,production-day-2025-11-26.xlsx
PAL-CM27LPWF,400,Thon Emietté à la Tomate,3002,2025-11-26 11:38:34,production-day-2025-11-26.xlsx
PAL-OJRY1JRX,5/2 [1],Thon en Morceaux au Naturel,3003,2025-11-26 16:38:01,production-day-2025-11-26.xlsx
PAL-YRH4V8W9,5/2 [1],Thon Emietté à la Tomate,3001,2025-11-26 15:07:07,production-day-2025-11-26.xlsx
PAL-YCB6GD83,5/2 [2],Thon Emietté à l'Huile,3001,2025-11-26 15:30:12,production-day-2025-11-26.xlsx
PAL-136QUDG5,5/2 [1],Thon en Morceaux au Naturel,3001,2025-11-26 16:28:04,production-day-2025-11-26.xlsx
PAL-5COM1W12,5/2 [2],Thon Entier à l'Huile,3002,2025-11-26 16:12:43,production-day-2025-11-26.xlsx
PAL-ATK5X3WV,1/5,Thon Emietté à la Tomate,3002,2025-11-26 11:31:50,production-day-2025-11-26.xlsx
PAL-RT5QYNSU,5/2 [1],Thon Entier à l'Huile,3003,2025-11-26 10:58:41,production-day-2025-11-26.xlsx
PAL-GTDZR4GR,5/2 [1],Thon Entier au Naturel,3002,2025-11-26 09:38:41,production-day-2025-11-26.xlsx
PAL-RZEMI0NY,5/2 [1],Thon en Morceaux au Naturel,3003,2025-11-26 08:54:31,production-day-2025-11-26.xlsx
PAL-V0SUEX33,1/5,Thon Entier au Naturel,3002,2025-11-26 17:32:00,production-day-2025-11-26.xlsx
PAL-TBPYZH42,5/2 [2],Thon Emietté à l'Huile,3003,2025-11-26 14:36:25,production-day-2025-11-26.xlsx
PAL-U3RXL3OK,5/2 [2],Thon Emietté à l'Huile,3002,2025-11-26 15:40:33,production-day-2025-11-26.xlsx
PAL-FQQ9TP5I,Manuel,Thon en Morceaux à l'Huile,3002,2025-11-26 13:16:25,production-day-2025-11-26.xlsx
PAL-4XFYR1A1,5/2 [2],Thon Entier à l'Huile,3001,2025-11-26 15:24:00,production-day-2025-11-26.xlsx
PAL-RRT7PWRQ,1/5,Thon Entier au Naturel,3001,2025-11-26 12:28:30,production-day-2025-11-26.xlsx
PAL-CDF9DQK8,5/2 [2],Thon en Morceaux au Naturel,3001,2025-11-26 17:39:16,production-day-2025-11-26.xlsx
PAL-HJU13MZV,1/5,Thon Emietté à l'Huile,3001,2025-11-26 10:22:49,production-day-2025-11-26.xlsx
PAL-QEJ7J5G8,5/2 [2],Thon Emietté à l'Huile,3003,2025-11-26 11:48:34,production-day-2025-11-26.xlsx
PAL-IYFR2C36,400,Thon Entier au Naturel,3003,2025-11-26 18:04:41,production-day-2025-11-26.xlsx
PAL-M7YQ28QB,5/2 [1],Thon en Morceaux à l'Huile,3002,2025-11-26 13:48:18,production-day-2025-11-26.xlsx
PAL-X6SD3LYU,400,Thon Emietté à la Tomate,3003,2025-11-26 13:48:46,production-day-2025-11-26.xlsx
PAL-3ZQ0KSBU,5/2 [1],Thon en Morceaux au Naturel,3002,2025-11-26 13:15:44,production-day-2025-11-26.xlsx
PAL-URMUGD2Z,5/2 [1],Thon Emietté à l'Huile,3001,2025-11-26 18:13:47,production-day-2025-11-26.xlsx
PAL-I1CKOMAC,1/5,Thon Entier au Naturel,3001,2025-11-26 18:50:23,production-day-2025-11-26.xlsx
PAL-97D04R86,5/2 [2],Thon Entier à l'Huile,3001,2025-11-26 13:36:47,production-day-2025-11-26.xlsx
PAL-1K0D43HM,5/2 [1],Thon Entier à l'Huile,3003,2025-11-26 13:11:46,production-day-2025-11-26.xlsx
PAL-AYVTZE3S,5/2 [1],Thon Emietté à la Tomate,3001,2025-11-26 14:24:34,production-day-2025-11-26.xlsx
PAL-B4I1WRTS,1/5,Thon Entier à l'Huile,3003,2025-11-26 12:50:11,production-day-2025-11-26.xlsx
PAL-UXK7ZHEA,5/2 [2],Thon Entier au Naturel,3001,2025-11-26 16:49:55,production-day-2025-11-26.xlsx
PAL-EWJNRWUB,5/2 [2],Thon Emietté à la Tomate,3002,2025-11-26 12:04:27,production-day-2025-11-26.xlsx
PAL-ALRHWCLU,5/2 [2],Thon Emietté à la Tomate,3002,2025-11-26 12:01:38,production-day-2025-11-26.xlsx
