palette_code,ligne_label,article,cheffe_ligne_matricule,entry_time,source_file
PAL-OXP99I4M,5/2 [1],Thon Emietté à l'Huile,3003,2026-02-18 11:49:23,production-day-2026-02-18.xlsx
PAL-3916MHL4,5/2 [1],Thon Emietté à l'Huile,3003,2026-02-18 12:42:24,production-day-2026-02-18.xlsx
PAL-VVT9MGVY,400,Thon en Morceaux à l'Huile,3001,2026-02-18 12:31:34,production-day-2026-02-18.xlsx
PAL-AYDROLYD,5/2 [2],Thon Emietté à la Tomate,3001,2026-02-18 10:43:16,production-day-2026-02-18.xlsx
PAL-XAN5M4JY,1/5,Thon Entier à l'Huile,3003,2026-02-18 11:13:55,production-day-2026-02-18.xlsx
PAL-4YR2GGD8,5/2 [2],Thon Emietté à la Tomate,3001,2026-02-18 15:12:31,production-day-2026-02-18.xlsx
PAL-X0QPNLH3,5/2 [1],Thon Emietté à la Tomate,3001,2026-02-18 17:43:12,production-day-2026-02-18.xlsx
PAL-Y9M3310E,Manuel,Thon Entier à l'Huile,3003,2026-02-18 19:00:14,production-day-2026-02-18.xlsx
PAL-4KP6VYJM,5/2 [1],Thon en Morceaux au Naturel,3002,2026-02-18 19:33:07,production-day-2026-02-18.xlsx
PAL-0D09YX8J,5/2 [2],Thon en Morceaux à l'Huile,3001,2026-02-18 17:34:46,production-day-2026-02-18.xlsx
PAL-VO2C9T7T,1/5,Thon en Morceaux à l'Huile,3002,2026-02-18 13:37:57,production-day-2026-02-18.xlsx
PAL-4CPVNFUM,5/2 [2],Thon Entier au Naturel,3003,2026-02-18 12:24:38,production-day-2026-02-18.xlsx
PAL-51NZ7C51,5/2 [2],Thon Entier au Naturel,3002,2026-02-18 15:33:40,production-day-2026-02-18.xlsx
PAL-1QHT3RZ4,1/5,Thon Emietté à la Tomate,3002,2026-02-18 09:11:12,production-day-2026-02-18.xlsx
PAL-I7DP36IS,5/2 [1],Thon Emietté à la Tomate,3001,2026-02-18 10:41:32,production-day-2026-02-18.xlsx
PAL-YR4HUXWR,400,Thon Emietté à l'Huile,3002,2026-02-18 13:20:57,production-day-2026-02-18.xlsx
PAL-TE8TPVVP,5/2 [2],Thon Entier à l'Huile,3003,2026-02-18 12:47:09,production-day-2026-02-18.xlsx
PAL-5F21643O,5/2 [1],Thon en Morceaux au Naturel,3002,2026-02-18 14:53:44,production-day-2026-02-18.xlsx
PAL-UNOHYANJ,5/2 [2],Thon Emietté à l'Huile,3001,2026-02-18 13:11:09,production-day-2026-02-18.xlsx
PAL-N0UZHVRL,400,Thon en Morceaux au Naturel,3002,2026-02-18 12:08:26,production-day-2026-02-18.xlsx
PAL-YA4ALO99,1/5,Thon Entier à l'Huile,3002,2026-02-18 14:57:45,production-day-2026-02-18.xlsx
PAL-HQC8TMRR,5/2 [1],Thon Entier à l'Huile,3002,2026-02-18 14:13:12,production-day-2026-02-18.xlsx
PAL-S4BA7BGW,5/2 [1],Thon en Morceaux au Naturel,3001,2026-02-18 12:01:06,production-day-2026-02-18.xlsx
PAL-C1LIZ06R,400,Thon Entier au Naturel,3002,2026-02-18 16:41:48,production-day-2026-02-18.xlsx
PAL-LK4IQ49N,Manuel,Thon Entier à l'Huile,3003,2026-02-18 16:06:04,production-day-2026-02-18.xlsx
PAL-5SRBFNNG,5/2 [1],Thon Emietté à la Tomate,3003,2026-02-18 13:05:13,production-day-2026-02-18.xlsx
PAL-3TEOCDCK,5/2 [1],Thon Emietté à l'Huile,3002,2026-02-18 18:38:03,production-day-2026-02-18.xlsx
PAL-C0PNHY33,Manuel,Thon Emietté à la Tomate,3001,2026-02-18 11:19:12,production-day-2026-02-18.xlsx
PAL-3T2X7S6R,400,Thon Emietté à la Tomate,3002,2026-02-18 15:50:34,production-day-2026-02-18.xlsx
PAL-8QH4KJOT,1/5,Thon Emietté à l'Huile,3003,2026-02-18 15:56:20,production-day-2026-02-18.xlsx
